u,v,key,geometry
4795736877,1079986909,0,"LINESTRING (-2.588502 51.462794, -2.588686 51.462711, -2.589522 51.462334, -2.589815 51.462207, -2.590101 51.462084)"
4795736877,4795736874,0,"LINESTRING (-2.588502 51.462794, -2.588572 51.462854, -2.588671 51.462943, -2.588699 51.462968)"
21309748,12248092928,0,"LINESTRING (-2.58987 51.463239, -2.589773 51.463732)"
21309748,4794218449,0,"LINESTRING (-2.58987 51.463239, -2.589178 51.463183, -2.589084 51.463187, -2.588998 51.46322, -2.588343 51.463543)"
21309748,21309820,0,"LINESTRING (-2.58987 51.463239, -2.589942 51.462913, -2.589954 51.462855)"
4794218446,4794218449,0,"LINESTRING (-2.5885 51.463667, -2.588454 51.463631, -2.588377 51.46357, -2.588343 51.463543)"
21238592,3860908591,0,"LINESTRING (-2.588059 51.459432, -2.588071 51.459482, -2.588082 51.459523)"
3860908591,2179076283,0,"LINESTRING (-2.588082 51.459523, -2.587178 51.459525)"
3860908591,21238592,0,"LINESTRING (-2.588082 51.459523, -2.588071 51.459482, -2.588059 51.459432)"
3860908591,25280228,0,"LINESTRING (-2.588082 51.459523, -2.588091 51.459554, -2.588124 51.459652, -2.588207 51.459865)"
3860908591,2920948566,0,"LINESTRING (-2.588082 51.459523, -2.588441 51.45953, -2.589062 51.45949)"
2179076283,2179076266,0,"LINESTRING (-2.587178 51.459525, -2.587099 51.459523)"
2179076283,3860908591,0,"LINESTRING (-2.587178 51.459525, -2.588082 51.459523)"
2179076283,5111590153,0,"LINESTRING (-2.587178 51.459525, -2.587224 51.459644, -2.587247 51.459696)"
25280228,25280229,0,"LINESTRING (-2.588207 51.459865, -2.58807 51.459888, -2.587521 51.459977, -2.587384 51.459999)"
25280228,3860908591,0,"LINESTRING (-2.588207 51.459865, -2.588124 51.459652, -2.588091 51.459554, -2.588082 51.459523)"
25280228,262442297,0,"LINESTRING (-2.588207 51.459865, -2.588102 51.459963, -2.587898 51.460181)"
25280228,25280227,0,"LINESTRING (-2.588207 51.459865, -2.588238 51.45994, -2.58838 51.460281, -2.58842 51.460375)"
2920948566,3860908593,0,"LINESTRING (-2.589062 51.45949, -2.589147 51.459487)"
2920948566,3860908593,1,"LINESTRING (-2.589062 51.45949, -2.588963 51.459659, -2.588955 51.459681, -2.588967 51.459691, -2.588994 51.459697, -2.589018 51.459689, -2.58903 51.459674, -2.589147 51.459487)"
2920948566,3860908591,0,"LINESTRING (-2.589062 51.45949, -2.588441 51.45953, -2.588082 51.459523)"
2920948566,2920948564,0,"LINESTRING (-2.589062 51.45949, -2.589067 51.459454, -2.589061 51.459406)"
6226112849,21257368,0,"LINESTRING (-2.589472 51.464288, -2.589233 51.46435)"
6226112849,21309452,0,"LINESTRING (-2.589472 51.464288, -2.589486 51.464284, -2.589729 51.464229)"
6226112849,6226112846,0,"LINESTRING (-2.589472 51.464288, -2.589492 51.464337, -2.589528 51.464429, -2.589539 51.464456)"
835468040,835468042,0,"LINESTRING (-2.589101 51.464752, -2.589051 51.464828)"
835468040,21257368,0,"LINESTRING (-2.589101 51.464752, -2.589246 51.46449, -2.589266 51.464442, -2.589262 51.464413, -2.589233 51.46435)"
21309452,6226112849,0,"LINESTRING (-2.589729 51.464229, -2.589486 51.464284, -2.589472 51.464288)"
21309452,26466665,0,"LINESTRING (-2.589729 51.464229, -2.589736 51.464093, -2.589739 51.464049, -2.589744 51.463992)"
6226112846,6226112849,0,"LINESTRING (-2.589539 51.464456, -2.589528 51.464429, -2.589492 51.464337, -2.589472 51.464288)"
835468042,835468040,0,"LINESTRING (-2.589051 51.464828, -2.589101 51.464752)"
21309349,21309350,0,"LINESTRING (-2.586429 51.456536, -2.586782 51.456536)"
21309350,21309349,0,"LINESTRING (-2.586782 51.456536, -2.586429 51.456536)"
21309350,21309366,0,"LINESTRING (-2.586782 51.456536, -2.586787 51.456556, -2.586659 51.456597, -2.586679 51.456624)"
21309366,21309372,0,"LINESTRING (-2.586679 51.456624, -2.586698 51.456648, -2.586782 51.456741)"
21309366,21309350,0,"LINESTRING (-2.586679 51.456624, -2.586659 51.456597, -2.586787 51.456556, -2.586782 51.456536)"
21309372,826648048,0,"LINESTRING (-2.586782 51.456741, -2.586604 51.4568)"
21309372,21309366,0,"LINESTRING (-2.586782 51.456741, -2.586698 51.456648, -2.586679 51.456624)"
826648048,5822644363,0,"LINESTRING (-2.586604 51.4568, -2.586314 51.456915)"
826648048,21309372,0,"LINESTRING (-2.586604 51.4568, -2.586782 51.456741)"
826648048,5822644367,0,"LINESTRING (-2.586604 51.4568, -2.586533 51.456727, -2.586432 51.456687)"
5822644363,826648048,0,"LINESTRING (-2.586314 51.456915, -2.586604 51.4568)"
5822644363,5822644348,0,"LINESTRING (-2.586314 51.456915, -2.58618 51.456821)"
5822644363,12595689538,0,"LINESTRING (-2.586314 51.456915, -2.586169 51.456979, -2.586109 51.457006, -2.586051 51.457022)"
5822644363,5919449209,0,"LINESTRING (-2.586314 51.456915, -2.586366 51.456983, -2.586731 51.457216, -2.586783 51.457249)"
5822644367,826648048,0,"LINESTRING (-2.586432 51.456687, -2.586533 51.456727, -2.586604 51.4568)"
5822644367,826648042,0,"LINESTRING (-2.586432 51.456687, -2.586403 51.456688, -2.586249 51.45667, -2.586109 51.456635)"
5822644367,5822644358,0,"LINESTRING (-2.586432 51.456687, -2.586396 51.456729, -2.586351 51.456761, -2.586307 51.456781, -2.586265 51.456789, -2.586189 51.456796)"
26466665,1080015188,0,"LINESTRING (-2.589744 51.463992, -2.58987 51.464009, -2.589927 51.464012, -2.590219 51.46403, -2.590278 51.464027, -2.590326 51.464018, -2.590424 51.463989)"
26466665,21309452,0,"LINESTRING (-2.589744 51.463992, -2.589739 51.464049, -2.589736 51.464093, -2.589729 51.464229)"
26466665,12248092928,0,"LINESTRING (-2.589744 51.463992, -2.58976 51.463797, -2.589773 51.463732)"
1080015188,26466665,0,"LINESTRING (-2.590424 51.463989, -2.590326 51.464018, -2.590278 51.464027, -2.590219 51.46403, -2.589927 51.464012, -2.58987 51.464009, -2.589744 51.463992)"
1080015188,1081318805,0,"LINESTRING (-2.590424 51.463989, -2.590449 51.464024, -2.590468 51.464038, -2.590492 51.464049, -2.590518 51.464057, -2.590544 51.464062, -2.590841 51.464089)"
12248092928,21309748,0,"LINESTRING (-2.589773 51.463732, -2.58987 51.463239)"
12248092928,26466665,0,"LINESTRING (-2.589773 51.463732, -2.58976 51.463797, -2.589744 51.463992)"
12248092928,12248092926,0,"LINESTRING (-2.589773 51.463732, -2.589659 51.463725, -2.589592 51.463722)"
21309820,21309822,0,"LINESTRING (-2.589954 51.462855, -2.590066 51.462813)"
21309820,5905199219,0,"LINESTRING (-2.589954 51.462855, -2.589956 51.462746)"
21309820,21309748,0,"LINESTRING (-2.589954 51.462855, -2.589942 51.462913, -2.58987 51.463239)"
12248092926,12248092928,0,"LINESTRING (-2.589592 51.463722, -2.589659 51.463725, -2.589773 51.463732)"
21309822,21309820,0,"LINESTRING (-2.590066 51.462813, -2.589954 51.462855)"
21309822,21309823,0,"LINESTRING (-2.590066 51.462813, -2.590124 51.462839, -2.59085 51.463162)"
21309822,21309821,0,"LINESTRING (-2.590066 51.462813, -2.590128 51.462774, -2.591017 51.462222)"
5905199219,21309820,0,"LINESTRING (-2.589956 51.462746, -2.589954 51.462855)"
5905199219,4610359742,0,"LINESTRING (-2.589956 51.462746, -2.589989 51.462723, -2.59 51.462694)"
5905199219,5905199213,0,"LINESTRING (-2.589956 51.462746, -2.589937 51.462718, -2.589938 51.462687)"
21309749,365559388,0,"LINESTRING (-2.590338 51.462004, -2.590398 51.461896)"
21309749,4654496419,0,"LINESTRING (-2.590338 51.462004, -2.590309 51.462058)"
21309749,6111856719,0,"LINESTRING (-2.590338 51.462004, -2.590262 51.462024)"
365559388,21309749,0,"LINESTRING (-2.590398 51.461896, -2.590338 51.462004)"
365559388,1247760876,0,"LINESTRING (-2.590398 51.461896, -2.590604 51.461997, -2.590746 51.462077)"
365559388,6225987537,0,"LINESTRING (-2.590398 51.461896, -2.590459 51.461791, -2.590556 51.461631, -2.590624 51.461525)"
4654496419,21309749,0,"LINESTRING (-2.590309 51.462058, -2.590338 51.462004)"
4654496419,3860964491,0,"LINESTRING (-2.590309 51.462058, -2.590239 51.462112, -2.590186 51.462178)"
4654496419,4654496416,0,"LINESTRING (-2.590309 51.462058, -2.590298 51.462121, -2.590262 51.462193)"
6111856719,21309749,0,"LINESTRING (-2.590262 51.462024, -2.590338 51.462004)"
6111856719,6111856716,0,"LINESTRING (-2.590262 51.462024, -2.59025 51.462051, -2.590199 51.46207, -2.590157 51.462086)"
6111856719,6111856710,0,"LINESTRING (-2.590262 51.462024, -2.590215 51.462012, -2.590176 51.462026)"
1247760876,1247760905,0,"LINESTRING (-2.590746 51.462077, -2.590692 51.462117)"
1247760876,1247760948,0,"LINESTRING (-2.590746 51.462077, -2.590834 51.462126)"
1247760876,365559388,0,"LINESTRING (-2.590746 51.462077, -2.590604 51.461997, -2.590398 51.461896)"
6225987537,6225987531,0,"LINESTRING (-2.590624 51.461525, -2.590616 51.461475, -2.590635 51.46144)"
6225987537,6225987532,0,"LINESTRING (-2.590624 51.461525, -2.590689 51.46149, -2.590709 51.461458)"
6225987537,365559388,0,"LINESTRING (-2.590624 51.461525, -2.590556 51.461631, -2.590459 51.461791, -2.590398 51.461896)"
3860964491,4654496419,0,"LINESTRING (-2.590186 51.462178, -2.590239 51.462112, -2.590309 51.462058)"
3860964491,6111856716,0,"LINESTRING (-2.590186 51.462178, -2.590134 51.462169, -2.590157 51.462086)"
3860964491,4654496416,0,"LINESTRING (-2.590186 51.462178, -2.590212 51.462184, -2.590233 51.462188, -2.590262 51.462193)"
3860964491,5905199213,0,"LINESTRING (-2.590186 51.462178, -2.590145 51.462239, -2.590107 51.462293, -2.590066 51.46237, -2.590022 51.462449, -2.58995 51.462611, -2.58994 51.462653, -2.589938 51.462687)"
4654496416,3860964491,0,"LINESTRING (-2.590262 51.462193, -2.590233 51.462188, -2.590212 51.462184, -2.590186 51.462178)"
4654496416,4610359742,0,"LINESTRING (-2.590262 51.462193, -2.590186 51.462313, -2.590024 51.462635, -2.59 51.462694)"
4654496416,4654496419,0,"LINESTRING (-2.590262 51.462193, -2.590298 51.462121, -2.590309 51.462058)"
6111856716,6111856718,0,"LINESTRING (-2.590157 51.462086, -2.590117 51.46208)"
6111856716,6111856719,0,"LINESTRING (-2.590157 51.462086, -2.590199 51.46207, -2.59025 51.462051, -2.590262 51.462024)"
6111856716,6111856710,0,"LINESTRING (-2.590157 51.462086, -2.590165 51.462062, -2.590171 51.462045, -2.590176 51.462026)"
6111856716,3860964491,0,"LINESTRING (-2.590157 51.462086, -2.590134 51.462169, -2.590186 51.462178)"
6111856710,6111856716,0,"LINESTRING (-2.590176 51.462026, -2.590171 51.462045, -2.590165 51.462062, -2.590157 51.462086)"
6111856710,6111856719,0,"LINESTRING (-2.590176 51.462026, -2.590215 51.462012, -2.590262 51.462024)"
6111856710,6111856718,0,"LINESTRING (-2.590176 51.462026, -2.590119 51.46205, -2.590117 51.46208)"
21309750,1081318790,0,"LINESTRING (-2.591101 51.460835, -2.591174 51.460852)"
21309750,6471108988,0,"LINESTRING (-2.591101 51.460835, -2.590999 51.460984, -2.590956 51.460996)"
21309750,364165253,0,"LINESTRING (-2.591101 51.460835, -2.591136 51.460714, -2.591134 51.460626, -2.59112 51.460569, -2.591114 51.460538)"
1081318790,21309750,0,"LINESTRING (-2.591174 51.460852, -2.591101 51.460835)"
1081318790,1281318363,0,"LINESTRING (-2.591174 51.460852, -2.590856 51.461138)"
1081318790,374166815,0,"LINESTRING (-2.591174 51.460852, -2.59127 51.460866, -2.591422 51.460947)"
1081318790,3332266267,0,"LINESTRING (-2.591174 51.460852, -2.591232 51.460698, -2.591222 51.460518)"
6471108988,3332266271,0,"LINESTRING (-2.590956 51.460996, -2.59094 51.460975, -2.590967 51.460832, -2.590974 51.460756, -2.590966 51.460661, -2.590955 51.46062, -2.590894 51.460517)"
6471108988,21309750,0,"LINESTRING (-2.590956 51.460996, -2.590999 51.460984, -2.591101 51.460835)"
6471108988,1281318363,0,"LINESTRING (-2.590956 51.460996, -2.590949 51.461007, -2.590856 51.461138)"
364165253,3332266267,0,"LINESTRING (-2.591114 51.460538, -2.591222 51.460518)"
364165253,3332266272,0,"LINESTRING (-2.591114 51.460538, -2.591091 51.460469)"
364165253,21309750,0,"LINESTRING (-2.591114 51.460538, -2.59112 51.460569, -2.591134 51.460626, -2.591136 51.460714, -2.591101 51.460835)"
1281318363,1081318790,0,"LINESTRING (-2.590856 51.461138, -2.591174 51.460852)"
1281318363,6225987538,0,"LINESTRING (-2.590856 51.461138, -2.590726 51.461362)"
1281318363,3332266270,0,"LINESTRING (-2.590856 51.461138, -2.590916 51.4608, -2.590913 51.46068, -2.590827 51.460534)"
1281318363,6471108988,0,"LINESTRING (-2.590856 51.461138, -2.590949 51.461007, -2.590956 51.460996)"
374166815,2743760828,0,"LINESTRING (-2.591422 51.460947, -2.592164 51.461397)"
374166815,287226633,0,"LINESTRING (-2.591422 51.460947, -2.592128 51.460465)"
374166815,1081318790,0,"LINESTRING (-2.591422 51.460947, -2.59127 51.460866, -2.591174 51.460852)"
3332266267,364165253,0,"LINESTRING (-2.591222 51.460518, -2.591114 51.460538)"
3332266267,3332266269,0,"LINESTRING (-2.591222 51.460518, -2.591184 51.460446)"
3332266267,287226719,0,"LINESTRING (-2.591222 51.460518, -2.591285 51.460504, -2.591846 51.460293)"
3332266267,1081318790,0,"LINESTRING (-2.591222 51.460518, -2.591232 51.460698, -2.591174 51.460852)"
3332266271,287226495,0,"LINESTRING (-2.590894 51.460517, -2.590846 51.460449)"
3332266271,3332266270,0,"LINESTRING (-2.590894 51.460517, -2.590827 51.460534)"
3332266271,6471108988,0,"LINESTRING (-2.590894 51.460517, -2.590955 51.46062, -2.590966 51.460661, -2.590974 51.460756, -2.590967 51.460832, -2.59094 51.460975, -2.590956 51.460996)"
3332266271,3332266272,0,"LINESTRING (-2.590894 51.460517, -2.590954 51.460502, -2.591042 51.460481, -2.591091 51.460469)"
21309823,21309822,0,"LINESTRING (-2.59085 51.463162, -2.590124 51.462839, -2.590066 51.462813)"
21309823,1080015181,0,"LINESTRING (-2.59085 51.463162, -2.590789 51.463216, -2.590743 51.463261, -2.590703 51.463306)"
21309821,30239268,0,"LINESTRING (-2.591017 51.462222, -2.591424 51.462452)"
21309821,1227136503,0,"LINESTRING (-2.591017 51.462222, -2.59145 51.461916)"
21309821,1247760948,0,"LINESTRING (-2.591017 51.462222, -2.590834 51.462126)"
21309821,21309822,0,"LINESTRING (-2.591017 51.462222, -2.590128 51.462774, -2.590066 51.462813)"
4610359742,5905199219,0,"LINESTRING (-2.59 51.462694, -2.589989 51.462723, -2.589956 51.462746)"
4610359742,4654496416,0,"LINESTRING (-2.59 51.462694, -2.590024 51.462635, -2.590186 51.462313, -2.590262 51.462193)"
4610359742,5905199213,0,"LINESTRING (-2.59 51.462694, -2.58999 51.462693, -2.589965 51.462691, -2.589938 51.462687)"
5905199213,4610359742,0,"LINESTRING (-2.589938 51.462687, -2.589965 51.462691, -2.58999 51.462693, -2.59 51.462694)"
5905199213,3860964491,0,"LINESTRING (-2.589938 51.462687, -2.58994 51.462653, -2.58995 51.462611, -2.590022 51.462449, -2.590066 51.46237, -2.590107 51.462293, -2.590145 51.462239, -2.590186 51.462178)"
5905199213,5905199219,0,"LINESTRING (-2.589938 51.462687, -2.589937 51.462718, -2.589956 51.462746)"
30239268,21309821,0,"LINESTRING (-2.591424 51.462452, -2.591017 51.462222)"
30239268,30239270,0,"LINESTRING (-2.591424 51.462452, -2.591017 51.462737, -2.59126 51.462893)"
30239268,30239256,0,"LINESTRING (-2.591424 51.462452, -2.59148 51.462452, -2.591533 51.462465, -2.591741 51.46259)"
1227136503,21309821,0,"LINESTRING (-2.59145 51.461916, -2.591017 51.462222)"
1227136503,5359925883,0,"LINESTRING (-2.59145 51.461916, -2.591643 51.461773)"
1227136503,1227136451,0,"LINESTRING (-2.59145 51.461916, -2.59215 51.462313)"
1247760948,1247760876,0,"LINESTRING (-2.590834 51.462126, -2.590746 51.462077)"
1247760948,21309821,0,"LINESTRING (-2.590834 51.462126, -2.591017 51.462222)"
1247760948,1247761041,0,"LINESTRING (-2.590834 51.462126, -2.590862 51.462085, -2.590863 51.462083, -2.590903 51.462033)"
30239270,30239268,0,"LINESTRING (-2.59126 51.462893, -2.591017 51.462737, -2.591424 51.462452)"
30239270,30239256,0,"LINESTRING (-2.59126 51.462893, -2.591725 51.4626, -2.591741 51.46259)"
30239256,30239270,0,"LINESTRING (-2.591741 51.46259, -2.591725 51.4626, -2.59126 51.462893)"
30239256,1079382215,0,"LINESTRING (-2.591741 51.46259, -2.591784 51.462564, -2.591819 51.462541)"
30239256,30239268,0,"LINESTRING (-2.591741 51.46259, -2.591533 51.462465, -2.59148 51.462452, -2.591424 51.462452)"
5359925883,1227136503,0,"LINESTRING (-2.591643 51.461773, -2.59145 51.461916)"
5359925883,30239264,0,"LINESTRING (-2.591643 51.461773, -2.591941 51.461554)"
5359925883,5359925880,0,"LINESTRING (-2.591643 51.461773, -2.591558 51.461726, -2.591436 51.461658, -2.591384 51.461629)"
1227136451,1079382215,0,"LINESTRING (-2.59215 51.462313, -2.591819 51.462541)"
1227136451,1227136503,0,"LINESTRING (-2.59215 51.462313, -2.59145 51.461916)"
1247761041,1247760948,0,"LINESTRING (-2.590903 51.462033, -2.590863 51.462083, -2.590862 51.462085, -2.590834 51.462126)"
1080015181,21309823,0,"LINESTRING (-2.590703 51.463306, -2.590743 51.463261, -2.590789 51.463216, -2.59085 51.463162)"
859323223,859323071,0,"LINESTRING (-2.58832 51.4623, -2.589509 51.461744)"
859323223,2882617932,0,"LINESTRING (-2.58832 51.4623, -2.588219 51.462216)"
859323223,2882617940,0,"LINESTRING (-2.58832 51.4623, -2.588181 51.462367, -2.58817 51.462359, -2.588063 51.462408, -2.58808 51.462422, -2.588165 51.462381, -2.58818 51.462394, -2.588027 51.462469)"
3329862698,835468076,0,"LINESTRING (-2.581094 51.465528, -2.581211 51.46543)"
3329862698,5846875214,0,"LINESTRING (-2.581094 51.465528, -2.581187 51.465516, -2.581462 51.465458)"
262442627,25280232,0,"LINESTRING (-2.587734 51.460486, -2.587596 51.460508)"
262442627,25280227,0,"LINESTRING (-2.587734 51.460486, -2.588283 51.460397, -2.58842 51.460375)"
262442627,262442694,0,"LINESTRING (-2.587734 51.460486, -2.587764 51.460523, -2.587816 51.460742, -2.587698 51.460782)"
262442297,25280228,0,"LINESTRING (-2.587898 51.460181, -2.588102 51.459963, -2.588207 51.459865)"
262442297,25280232,0,"LINESTRING (-2.587898 51.460181, -2.587695 51.460392, -2.587596 51.460508)"
262442297,25280227,0,"LINESTRING (-2.587898 51.460181, -2.588244 51.460303, -2.58842 51.460375)"
262442297,25280229,0,"LINESTRING (-2.587898 51.460181, -2.587552 51.460052, -2.587384 51.459999)"
287226447,5750157404,0,"LINESTRING (-2.589598 51.460095, -2.589632 51.460049, -2.589808 51.46009, -2.589817 51.460073, -2.589914 51.459921, -2.590016 51.459762)"
287226447,25280227,0,"LINESTRING (-2.589598 51.460095, -2.588623 51.460335, -2.58842 51.460375)"
287226447,5750157402,0,"LINESTRING (-2.589598 51.460095, -2.589619 51.460099, -2.589704 51.460116)"
262442694,2515293881,0,"LINESTRING (-2.587698 51.460782, -2.587735 51.460894, -2.58781 51.460917)"
262442694,262442627,0,"LINESTRING (-2.587698 51.460782, -2.587816 51.460742, -2.587764 51.460523, -2.587734 51.460486)"
262442694,2515293876,0,"LINESTRING (-2.587698 51.460782, -2.587254 51.460886, -2.587193 51.460903, -2.587181 51.460911, -2.587179 51.460923, -2.587187 51.460941, -2.587254 51.461021, -2.587295 51.46108, -2.587305 51.461096)"
25280229,5111590153,0,"LINESTRING (-2.587384 51.459999, -2.587247 51.459696)"
25280229,25280232,0,"LINESTRING (-2.587384 51.459999, -2.587415 51.460074, -2.587557 51.460415, -2.587596 51.460508)"
25280229,25280228,0,"LINESTRING (-2.587384 51.459999, -2.587521 51.459977, -2.58807 51.459888, -2.588207 51.459865)"
25280229,25280231,0,"LINESTRING (-2.587384 51.459999, -2.58651 51.460141, -2.586343 51.460177, -2.585694 51.460366)"
25280229,262442297,0,"LINESTRING (-2.587384 51.459999, -2.587552 51.460052, -2.587898 51.460181)"
5750157404,3860908599,0,"LINESTRING (-2.590016 51.459762, -2.589794 51.459628, -2.589754 51.459584)"
5750157404,1280853191,0,"LINESTRING (-2.590016 51.459762, -2.590205 51.459871, -2.590284 51.459898)"
5750157404,287226447,0,"LINESTRING (-2.590016 51.459762, -2.589914 51.459921, -2.589817 51.460073, -2.589808 51.46009, -2.589632 51.460049, -2.589598 51.460095)"
5750157402,287226447,0,"LINESTRING (-2.589704 51.460116, -2.589619 51.460099, -2.589598 51.460095)"
5111590153,2179077577,0,"LINESTRING (-2.587247 51.459696, -2.586875 51.459759)"
