edge_id,from_node,to_node,key,length,travel_time,safety_score,speed_score,greenery_score,weight
1524,5846875214,3329862698,0,26.71342728576004,2.7274054959083056,0.16000000000000003,0.45,0.004999999999999999,16.428757780742426
1525,5846875214,5846875217,0,2.227734699406009,0.22744875816905932,0.16000000000000003,0.45,0.004999999999999999,1.3700568401346955
1526,5846875214,5846875198,0,5.253834159709523,0.5364094995560902,0.16000000000000003,0.45,0.004999999999999999,3.231108008221357
1527,5834330062,5834330058,0,17.137948386519387,1.9168297001090446,0.16000000000000003,0.45,0.09,11.99656387056357
1528,5834330062,11159894542,0,34.39361426875316,3.8468257598615394,0.16000000000000003,0.45,0.09,24.07552998812721
1529,5834330062,1280674386,0,23.149306950366228,2.589182678033182,0.16000000000000003,0.45,0.09,16.204514865256357
1530,859323002,859323296,0,33.57451039591191,3.427912981613334,0.16000000000000003,0.45,0.004999999999999999,20.648323893485824
1531,859323002,859323050,0,19.555719551098655,1.9966130294535311,0.16000000000000003,0.45,0.004999999999999999,12.026767523925672
1532,859323002,859323102,0,43.96854325428429,4.489129950867146,0.16000000000000003,0.45,0.004999999999999999,27.04065410138484
1533,859323296,859323002,0,33.57451039591191,3.427912981613334,0.16000000000000003,0.45,0.004999999999999999,20.648323893485824
1534,859323296,859323259,0,33.9881000200086,3.470139933690474,0.16000000000000003,0.45,0.004999999999999999,20.90268151230529
1535,859323296,859323102,0,29.907497458917394,3.0535158242984766,0.16000000000000003,0.45,0.004999999999999999,18.393110937234198
1536,859323050,859323002,0,19.555719551098655,1.9966130294535311,0.16000000000000003,0.45,0.004999999999999999,12.026767523925672
1537,859323050,2433764738,0,6.338395194404337,0.6471417427471935,0.16000000000000003,0.45,0.004999999999999999,3.8981130445586674
1538,859323050,859323146,0,25.090210261402174,2.561677190591019,0.16000000000000003,0.45,0.004999999999999999,15.430479310762337
1539,859323259,3980721920,0,6.6609871294968075,0.7450120442600231,0.16000000000000003,0.45,0.08000000000000002,4.596081119352798
1540,859323259,859323296,0,33.9881000200086,3.470139933690474,0.16000000000000003,0.45,0.004999999999999999,20.90268151230529
1541,859323259,2433764759,0,47.72974234979766,5.338432912227112,0.16000000000000003,0.45,0.08000000000000002,32.93352222136039
1542,2433764738,859323050,0,6.338395194404337,0.6471417427471935,0.16000000000000003,0.45,0.004999999999999999,3.8981130445586674
1543,2433764738,2433742220,0,41.995630906708264,4.287698216849527,0.16000000000000003,0.45,0.004999999999999999,25.827313007625584
1544,2433764738,2433764901,0,22.48724069542253,2.2959174502180812,0.16000000000000003,0.45,0.004999999999999999,13.829653027684854
1545,859323146,859323083,0,41.061656573546486,4.1923406761620905,0.16000000000000003,0.45,0.004999999999999999,25.252918792731087
1546,859323146,859323050,0,25.090210261402174,2.561677190591019,0.16000000000000003,0.45,0.004999999999999999,15.430479310762337
1547,859323146,859323023,0,49.73115525382373,5.077484993078789,0.16000000000000003,0.45,0.004999999999999999,30.584660481101594
1548,859323023,2433744231,0,8.142581669987319,0.8313467890151253,0.16000000000000003,0.45,0.004999999999999999,5.007687727042201
1549,859323023,859323146,0,49.73115525382373,5.077484993078789,0.16000000000000003,0.45,0.004999999999999999,30.584660481101594
1550,859323023,2433744248,0,19.56022270713452,1.9970727957122656,0.16000000000000003,0.45,0.004999999999999999,12.02953696488773
1551,2433744231,2433742220,0,20.76743358714752,2.1203274254400992,0.16000000000000003,0.45,0.004999999999999999,12.771971656095724
1552,2433744231,859323023,0,8.142581669987319,0.8313467890151253,0.16000000000000003,0.45,0.004999999999999999,5.007687727042201
1553,2433744231,2433744230,0,33.819201110939844,3.4528955790848554,0.16000000000000003,0.45,0.004999999999999999,20.798808683228003
1554,2433744248,859323023,0,19.56022270713452,1.9970727957122656,0.16000000000000003,0.45,0.004999999999999999,12.02953696488773
1555,2433744248,2433764650,0,10.709995347371848,1.0934763203202091,0.16000000000000003,0.45,0.004999999999999999,6.586647138633686
1556,2433744248,2433744233,0,46.97004843658213,5.253463356770344,0.16000000000000003,0.45,0.08000000000000002,32.409333421241676
1557,2433742220,2433764738,0,41.995630906708264,4.287698216849527,0.16000000000000003,0.45,0.004999999999999999,25.827313007625584
1558,2433742220,2433744231,0,20.76743358714752,2.1203274254400992,0.16000000000000003,0.45,0.004999999999999999,12.771971656095724
1559,2433742220,2433744230,0,11.023322914400456,1.125466649348074,0.16000000000000003,0.45,0.004999999999999999,6.77934359235628
1560,2433744230,2433744231,0,33.819201110939844,3.4528955790848554,0.16000000000000003,0.45,0.004999999999999999,20.798808683228003
1561,2433744230,2433764788,0,23.60310060542931,2.4098452670668977,0.16000000000000003,0.45,0.004999999999999999,14.515906872339027
