u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,distance,lighting,greenery,pollution,surface_quality
273442897,1786461679,0,167238720,service,,,,False,True,21.923282357973815,32.1868,2.4520553919217116,"LINESTRING (-3.523615 50.7250933, -3.5235979 50.7250077, -3.5235671 50.7249664, -3.5235556 50.7249016)",yes,asphalt,,,,,,driveway,,21.923282357973815,0.2,0.4,0.3,0.9
273442897,5614580371,0,"[610764858, 587803597]",footway,,,,False,True,72.35280315904109,34.375197396878484,7.577268236900379,"LINESTRING (-3.523615 50.7250933, -3.523309 50.7250954, -3.5232119 50.7250958, -3.52315 50.7250888, -3.5231107 50.7250661, -3.5230766 50.7250333, -3.523057 50.7249799, -3.5230552 50.7249287, -3.5232025 50.7247786)",yes,asphalt,,,,,,,,72.35280315904109,0.2,0.9,0.1,0.9
6531967633,21761641,0,8693858,pedestrian,,,Princesshay Lane,False,True,6.566605627444189,32.1868,0.7344557476605031,"LINESTRING (-3.5262825 50.7251461, -3.5263396 50.7250994)",yes,asphalt,,,,,,,,6.566605627444189,0.2,0.4,0.3,0.9
6531967633,6212403298,0,697870534,footway,,,,False,False,51.74927111779405,34.375197396878484,5.419528908391832,"LINESTRING (-3.5262825 50.7251461, -3.5264012 50.7252032, -3.5265299 50.7252766, -3.5266985 50.7254079, -3.526752 50.7254936)",yes,paving_stones,,,,,,,,51.74927111779405,0.2,0.9,0.1,1.1
6531967633,6212412133,0,697870534,footway,,,,False,True,45.34248314943132,34.375197396878484,4.748567330489729,"LINESTRING (-3.5262825 50.7251461, -3.5261105 50.7250935, -3.5259019 50.7250599, -3.5257562 50.7250436, -3.5256663 50.7250422)",yes,paving_stones,,,,,,,,45.34248314943132,0.2,0.9,0.1,1.1
6212403293,21761641,0,8693858,pedestrian,,,Princesshay Lane,False,False,8.81154637876016,32.1868,0.9855458437476411,"LINESTRING (-3.5264132 50.7250353, -3.5263396 50.7250994)",yes,paving_stones,,,,,,,,8.81154637876016,0.2,0.4,0.3,1.1
6212403293,5094813864,0,8693858,pedestrian,,,Princesshay Lane,False,True,49.7386918480107,32.1868,5.563128072776373,"LINESTRING (-3.5264132 50.7250353, -3.526587 50.7249346, -3.5268338 50.7248172, -3.5268716 50.7247873, -3.5269334 50.7247361)",yes,paving_stones,,,,,,,,49.7386918480107,0.2,0.4,0.3,1.1
6212403293,6212425622,0,663716085,footway,,,,False,False,56.507512071803504,34.375197396878484,5.917843644934684,"LINESTRING (-3.5264132 50.7250353, -3.5265244 50.7251074, -3.5266422 50.7251868, -3.5267595 50.7252577, -3.5269405 50.7254165)",yes,asphalt,,,,,,,,56.507512071803504,0.2,0.9,0.1,0.9
6212403293,6212403294,0,663716085,footway,,,,False,True,53.623657073676476,34.375197396878484,5.615827110356178,"LINESTRING (-3.5264132 50.7250353, -3.5261465 50.7249821, -3.5259509 50.7249423, -3.5257342 50.7249121, -3.5256818 50.7249223)",yes,paving_stones,,,,,,,,53.623657073676476,0.2,0.9,0.1,1.1
6212412132,3297556876,0,25114997,secondary,1,20 mph,Paris Street,False,True,12.99471573206901,32.1868,1.4534211737559635,"LINESTRING (-3.525673 50.7249694, -3.5254884 50.7249704)",yes,paving_stones,B3183,,,,,,,12.99471573206901,0.2,0.3,0.7,1.1
6212412132,6212412133,0,663717220,footway,,,,False,False,8.10872898862497,34.375197396878484,0.8492001957696592,"LINESTRING (-3.525673 50.7249694, -3.5256663 50.7250422)",yes,paving_stones,,,,,,,,8.10872898862497,0.2,0.9,0.1,1.1
6212412132,6212403294,0,663717220,footway,,,,False,True,5.273793811108325,34.375197396878484,0.5523068711661858,"LINESTRING (-3.525673 50.7249694, -3.5256818 50.7249223)",yes,paving_stones,,,,,,,,5.273793811108325,0.2,0.9,0.1,1.1
6212412132,21761641,0,25114997,secondary,1,20 mph,Paris Street,False,False,50.06600183154393,32.1868,5.599736742812524,"LINESTRING (-3.525673 50.7249694, -3.5257648 50.7249709, -3.5259386 50.7249886, -3.5260721 50.7250027, -3.5263396 50.7250994)",yes,paving_stones,B3183,,,,,,,50.06600183154393,0.2,0.3,0.7,1.1
6212412133,6212412132,0,663717220,footway,,,,False,True,8.10872898862497,34.375197396878484,0.8492001957696592,"LINESTRING (-3.5256663 50.7250422, -3.525673 50.7249694)",yes,paving_stones,,,,,,,,8.10872898862497,0.2,0.9,0.1,1.1
6212412133,6531967633,0,697870534,footway,,,,False,False,45.34248314943132,34.375197396878484,4.748567330489729,"LINESTRING (-3.5256663 50.7250422, -3.5257562 50.7250436, -3.5259019 50.7250599, -3.5261105 50.7250935, -3.5262825 50.7251461)",yes,paving_stones,,,,,,,,45.34248314943132,0.2,0.9,0.1,1.1
6212412133,3329242110,0,"[663716083, 697870534]",footway,,,,False,True,29.558997964463078,34.375197396878484,3.095615464937813,"LINESTRING (-3.5256663 50.7250422, -3.5255465 50.7250446, -3.5254463 50.7250558, -3.5253601 50.7251002, -3.5252746 50.725111)",yes,asphalt,,,,,,,,29.558997964463078,0.2,0.9,0.1,0.9
5094813864,5781536448,0,7992487,pedestrian,,,Princesshay,False,True,5.162208702896382,32.1868,0.5773780347977113,"LINESTRING (-3.5269334 50.7247361, -3.5270062 50.7247305)",yes,paving_stones,,,,,,,,5.162208702896382,0.2,0.4,0.3,1.1
5094813864,6212403293,0,8693858,pedestrian,,,Princesshay Lane,False,False,49.73869184801071,32.1868,5.563128072776374,"LINESTRING (-3.5269334 50.7247361, -3.5268716 50.7247873, -3.5268338 50.7248172, -3.526587 50.7249346, -3.5264132 50.7250353)",yes,paving_stones,,,,,,,,49.73869184801071,0.2,0.4,0.3,1.1
5094813864,1786461667,0,134593745,footway,,,Blueboy Lane,False,False,18.635127250526878,34.375197396878484,1.951594846928463,"LINESTRING (-3.5269334 50.7247361, -3.526888 50.7247322, -3.5268476 50.7247209, -3.5268142 50.7247076, -3.5268003 50.724686, -3.5267618 50.7246759, -3.5267557 50.7246743, -3.5267259 50.7246703, -3.5267065 50.7246681)",yes,paving_stones,,,,,,,,18.635127250526878,0.2,0.9,0.1,1.1
6212403294,6212412132,0,663717220,footway,,,,False,False,5.273793811108325,34.375197396878484,0.5523068711661858,"LINESTRING (-3.5256818 50.7249223, -3.525673 50.7249694)",yes,paving_stones,,,,,,,,5.273793811108325,0.2,0.9,0.1,1.1
6212403294,6212403293,0,663716085,footway,,,,False,False,53.62365707367648,34.375197396878484,5.61582711035618,"LINESTRING (-3.5256818 50.7249223, -3.5257342 50.7249121, -3.5259509 50.7249423, -3.5261465 50.7249821, -3.5264132 50.7250353)",yes,paving_stones,,,,,,,,53.62365707367648,0.2,0.9,0.1,1.1
6212403294,5783907569,0,663716085,footway,,,,False,True,15.007217865894937,34.375197396878484,1.5716559731560327,"LINESTRING (-3.5256818 50.7249223, -3.5256531 50.7249079, -3.5256276 50.7248858, -3.525495 50.7248769)",yes,paving_stones,,,,,,,,15.007217865894937,0.2,0.9,0.1,1.1
3297556876,6212412132,0,25114997,secondary,1,20 mph,Paris Street,False,False,12.99471573206901,32.1868,1.4534211737559635,"LINESTRING (-3.5254884 50.7249704, -3.525673 50.7249694)",yes,asphalt,B3183,,,,,,,12.99471573206901,0.2,0.3,0.7,0.9
3297556876,5783907569,0,5215994,unclassified,2,20 mph,Dixs Field,False,False,10.408992658496745,32.1868,1.1642155657160167,"LINESTRING (-3.5254884 50.7249704, -3.5254922 50.7249358, -3.525495 50.7248769)",yes,paving_stones,,,,,,,,10.408992658496745,0.2,0.4,0.3,1.1
3297556876,292915464,0,49437478,secondary,,20 mph,Paris Street,False,True,16.895445149335245,32.1868,1.8897064180846461,"LINESTRING (-3.5254884 50.7249704, -3.5253695 50.7249788, -3.5252516 50.7249942)",yes,asphalt,B3183,,,,,,,16.895445149335245,0.2,0.3,0.7,0.9
21761693,1875951316,0,26626742,unclassified,1,20 mph,Sidwell Street,False,False,14.946379967254236,32.1868,1.6717091441869107,"LINESTRING (-3.5231077 50.7276607, -3.5232823 50.7275842)",yes,asphalt,,,,,,,,14.946379967254236,0.2,0.4,0.3,0.9
21761693,1875951317,0,167769340,unclassified,2,20 mph,Summerland Street,False,True,9.528642689670683,32.1868,1.0657509812349926,"LINESTRING (-3.5231077 50.7276607, -3.5230193 50.7275958)",yes,asphalt,,,,,,,,9.528642689670683,0.2,0.4,0.3,0.9
21761693,1875951315,0,408884062,unclassified,3,20 mph,Sidwell Street,False,True,12.425623889299434,32.1868,1.3897699057215371,"LINESTRING (-3.5231077 50.7276607, -3.5229946 50.7277465)",yes,asphalt,,,,,,,,12.425623889299434,0.2,0.4,0.3,0.9
21761693,1875951314,0,408884070,residential,2,20 mph,York Road,False,True,14.076482287120257,32.1868,1.5744136178070804,"LINESTRING (-3.5231077 50.7276607, -3.5232546 50.7277466)",yes,asphalt,,,,,,,,14.076482287120257,0.2,0.6,0.4,0.9
1875951316,21761693,0,26626742,unclassified,1,20 mph,Sidwell Street,False,True,14.946379967254236,32.1868,1.6717091441869107,"LINESTRING (-3.5232823 50.7275842, -3.5231077 50.7276607)",yes,asphalt,,,,,,,,14.946379967254236,0.2,0.4,0.3,0.9
1875951316,7644003313,0,818514812,footway,,,,False,False,8.858056627090734,34.375197396878484,0.9276747850885766,"LINESTRING (-3.5232823 50.7275842, -3.5231962 50.7275261)",no,asphalt,,,,,,,,8.858056627090734,0.8,0.9,0.1,0.9
1875951316,8196788438,0,818514812,footway,,,,False,True,9.17133500524562,34.375197396878484,0.9604833868352534,"LINESTRING (-3.5232823 50.7275842, -3.5233712 50.7276445)",no,asphalt,,,,,,,,9.17133500524562,0.8,0.9,0.1,0.9
1875951316,34700215,0,26626742,unclassified,1,20 mph,Sidwell Street,False,False,121.1863752377644,32.1868,13.554343732708809,"LINESTRING (-3.5232823 50.7275842, -3.523376 50.727532, -3.5237751 50.7272756, -3.5241659 50.7270212, -3.5243217 50.7269232, -3.524434 50.726855, -3.5244741 50.7268023)",yes,asphalt,,,,,,,,121.1863752377644,0.2,0.4,0.3,0.9
1875951317,21761693,0,167769340,unclassified,2,20 mph,Summerland Street,False,False,9.528642689670683,32.1868,1.0657509812349926,"LINESTRING (-3.5230193 50.7275958, -3.5231077 50.7276607)",yes,asphalt,,,,,,,,9.528642689670683,0.2,0.4,0.3,0.9
1875951317,497694168,0,167769340,unclassified,2,20 mph,Summerland Street,False,True,24.48196628923792,32.1868,2.738236750508175,"LINESTRING (-3.5230193 50.7275958, -3.5228418 50.7274775, -3.5227784 50.727437)",no,asphalt,,,,,,,,24.48196628923792,0.8,0.4,0.3,0.9
1875951317,7644003310,0,818514812,footway,,,,False,False,13.989946736827761,34.375197396878484,1.465120553959447,"LINESTRING (-3.5230193 50.7275958, -3.5229562 50.727636, -3.5229612 50.7276432, -3.5229635 50.7276507, -3.5229649 50.7276589, -3.5229622 50.727666, -3.5229196 50.7276929)",no,asphalt,,,,,,,,13.989946736827761,0.8,0.9,0.1,0.9
1875951317,7644003313,0,818514812,footway,,,,False,True,15.125517351299097,34.375197396878484,1.5840450844835403,"LINESTRING (-3.5230193 50.7275958, -3.5231151 50.7275397, -3.523156 50.7275358, -3.5231962 50.7275261)",no,asphalt,,,,,,,,15.125517351299097,0.8,0.9,0.1,0.9
1875951315,21761693,0,408884062,unclassified,3,20 mph,Sidwell Street,False,False,12.425623889299434,32.1868,1.3897699057215371,"LINESTRING (-3.5229946 50.7277465, -3.5231077 50.7276607)",yes,asphalt,,,,,,,,12.425623889299434,0.2,0.4,0.3,0.9
1875951315,1479577755,0,408884062,unclassified,3,20 mph,Sidwell Street,False,True,35.91378775157925,32.1868,4.016852744158641,"LINESTRING (-3.5229946 50.7277465, -3.5226123 50.7279604)",no,asphalt,,,,,,,,35.91378775157925,0.8,0.4,0.3,0.9
1875951315,10176063876,0,818514812,footway,,,,False,False,7.45125324782653,34.375197396878484,0.7803449499496218,"LINESTRING (-3.5229946 50.7277465, -3.5230663 50.7277958)",no,paving_stones,,,,,,,,7.45125324782653,0.8,0.9,0.1,1.1
1875951315,7644003310,0,818514812,footway,,,,False,True,7.96181748483021,34.375197396878484,0.8338146429958108,"LINESTRING (-3.5229946 50.7277465, -3.5229196 50.7276929)",no,asphalt,,,,,,,,7.96181748483021,0.8,0.9,0.1,0.9
1875951314,21761693,0,408884070,residential,2,20 mph,York Road,False,False,14.076482287120257,32.1868,1.5744136178070804,"LINESTRING (-3.5232546 50.7277466, -3.5231077 50.7276607)",yes,asphalt,,,,,,,,14.076482287120257,0.2,0.6,0.4,0.9
1875951314,36670551,0,408884070,residential,2,20 mph,York Road,False,True,26.991895791473137,32.1868,3.018965067956532,"LINESTRING (-3.5232546 50.7277466, -3.5234617 50.7279509)",yes,asphalt,,,,,,,,26.991895791473137,0.2,0.6,0.4,0.9
1875951314,7644003309,0,818514812,footway,,,,False,True,10.321844717717855,34.375197396878484,1.0809724393657898,"LINESTRING (-3.5232546 50.7277466, -3.5231327 50.7277982)",yes,paving_stones,,,,,,,,10.321844717717855,0.2,0.9,0.1,1.1
1875951314,8196788438,0,818514812,footway,,,,False,False,14.512009773086241,34.375197396878484,1.5197944779759878,"LINESTRING (-3.5232546 50.7277466, -3.5233182 50.7277179, -3.5233397 50.7276789, -3.5233712 50.7276445)",yes,asphalt,,,,,,,,14.512009773086241,0.2,0.9,0.1,0.9
7644003313,1875951316,0,818514812,footway,,,,False,True,8.858056627090734,34.375197396878484,0.9276747850885766,"LINESTRING (-3.5231962 50.7275261, -3.5232823 50.7275842)",no,asphalt,,,,,,,,8.858056627090734,0.8,0.9,0.1,0.9
7644003313,7644003302,0,818514808,footway,,,,False,True,121.1065604405603,34.375197396878484,12.683086952268892,"LINESTRING (-3.5231962 50.7275261, -3.5233873 50.7273962, -3.5236791 50.7272265, -3.5240669 50.7269946, -3.5243324 50.7268305, -3.5243335 50.7268075, -3.524272 50.7267552)",no,asphalt,,,,,,,,121.1065604405603,0.8,0.9,0.1,0.9
7644003313,1875951317,0,818514812,footway,,,,False,False,15.125517351299097,34.375197396878484,1.5840450844835403,"LINESTRING (-3.5231962 50.7275261, -3.523156 50.7275358, -3.5231151 50.7275397, -3.5230193 50.7275958)",no,asphalt,,,,,,,,15.125517351299097,0.8,0.9,0.1,0.9
8196788438,1875951316,0,818514812,footway,,,,False,False,9.17133500524562,34.375197396878484,0.9604833868352534,"LINESTRING (-3.5233712 50.7276445, -3.5232823 50.7275842)",no,asphalt,,,,,,,,9.17133500524562,0.8,0.9,0.1,0.9
8196788438,7644003298,0,818514807,footway,,,,False,False,144.45770574913064,34.375197396878484,15.128574672391391,"LINESTRING (-3.5233712 50.7276445, -3.5245893 50.7268616, -3.5248233 50.7267268)",no,asphalt,,,,,,,,144.45770574913064,0.8,0.9,0.1,0.9
8196788438,1875951314,0,818514812,footway,,,,False,True,14.512009773086241,34.375197396878484,1.5197944779759878,"LINESTRING (-3.5233712 50.7276445, -3.5233397 50.7276789, -3.5233182 50.7277179, -3.5232546 50.7277466)",yes,asphalt,,,,,,,,14.512009773086241,0.2,0.9,0.1,0.9
34700215,7644003303,0,5089602,unclassified,,20 mph,Cheeke Street,False,False,13.449887734319466,32.1868,1.504330838839216,"LINESTRING (-3.5244741 50.7268023, -3.5244367 50.7267888, -3.5243337 50.7267215)",yes,asphalt,,,,,,,,13.449887734319466,0.2,0.4,0.3,0.9
34700215,1875951316,0,26626742,unclassified,1,20 mph,Sidwell Street,False,True,121.18637523776441,32.1868,13.55434373270881,"LINESTRING (-3.5244741 50.7268023, -3.524434 50.726855, -3.5243217 50.7269232, -3.5241659 50.7270212, -3.5237751 50.7272756, -3.523376 50.727532, -3.5232823 50.7275842)",yes,asphalt,,,,,,,,121.18637523776441,0.2,0.4,0.3,0.9
34700215,315875802,0,"[655682116, 655682117]",unclassified,2,20 mph,Sidwell Street,False,True,39.14170279752115,32.1868,4.377885657197241,"LINESTRING (-3.5244741 50.7268023, -3.5245399 50.7268042, -3.5245919 50.7267821, -3.5246305 50.7267555, -3.5247622 50.7266752, -3.5248933 50.7265902)",yes,asphalt,,,,,,,,39.14170279752115,0.2,0.4,0.3,0.9
497694168,34699806,0,167769340,unclassified,2,20 mph,Summerland Street,False,True,29.72311967654598,32.1868,3.324444518733318,"LINESTRING (-3.5227784 50.727437, -3.5224977 50.7272373)",no,asphalt,,,,,,,,29.72311967654598,0.8,0.4,0.3,0.9
497694168,1479577715,0,5105226,residential,,20 mph,Red Lion Lane,False,False,54.22794625652863,32.1868,6.065238126297212,"LINESTRING (-3.5227784 50.727437, -3.5224294 50.7276268, -3.5222031 50.7277612)",no,asphalt,,,,,,,,54.22794625652863,0.8,0.6,0.4,0.9
497694168,1875951317,0,167769340,unclassified,2,20 mph,Summerland Street,False,False,24.48196628923792,32.1868,2.738236750508175,"LINESTRING (-3.5227784 50.727437, -3.5228418 50.7274775, -3.5230193 50.7275958)",no,asphalt,,,,,,,,24.48196628923792,0.8,0.4,0.3,0.9
7644003310,7644003308,0,818514811,footway,,,,False,False,36.1700657829618,34.375197396878484,3.78797059156631,"LINESTRING (-3.5229196 50.7276929, -3.5225337 50.7279077)",no,asphalt,,,,,,,,36.1700657829618,0.8,0.9,0.1,0.9
7644003310,1875951315,0,818514812,footway,,,,False,False,7.96181748483021,34.375197396878484,0.8338146429958108,"LINESTRING (-3.5229196 50.7276929, -3.5229946 50.7277465)",no,asphalt,,,,,,,,7.96181748483021,0.8,0.9,0.1,0.9
7644003310,1875951317,0,818514812,footway,,,,False,True,13.989946736827765,34.375197396878484,1.4651205539594474,"LINESTRING (-3.5229196 50.7276929, -3.5229622 50.727666, -3.5229649 50.7276589, -3.5229635 50.7276507, -3.5229612 50.7276432, -3.5229562 50.727636, -3.5230193 50.7275958)",no,asphalt,,,,,,,,13.989946736827765,0.8,0.9,0.1,0.9
1479577755,1875951315,0,408884062,unclassified,3,20 mph,Sidwell Street,False,False,35.91378775157925,32.1868,4.016852744158641,"LINESTRING (-3.5226123 50.7279604, -3.5229946 50.7277465)",no,asphalt,,,,,,,,35.91378775157925,0.8,0.4,0.3,0.9
1479577755,7644003308,0,818514810,footway,,,,False,False,8.058965342859159,34.375197396878484,0.8439886147949073,"LINESTRING (-3.5226123 50.7279604, -3.5225337 50.7279077)",no,asphalt,,,,,,,,8.058965342859159,0.8,0.9,0.1,0.9
1479577755,288334082,0,41914685,unclassified,2,20 mph,Sidwell Street,False,True,76.1754247496046,32.1868,8.519999785582183,"LINESTRING (-3.5226123 50.7279604, -3.5223965 50.7280806, -3.521801 50.7284138)",no,asphalt,,,,,,,,76.1754247496046,0.8,0.4,0.3,0.9
10176063876,1875951315,0,818514812,footway,,,,False,True,7.45125324782653,34.375197396878484,0.7803449499496218,"LINESTRING (-3.5230663 50.7277958, -3.5229946 50.7277465)",no,paving_stones,,,,,,,,7.45125324782653,0.8,0.9,0.1,1.1
10176063876,7644003309,0,1112304935,footway,,,,False,False,5.20474056311848,34.375197396878484,0.5450751543590551,"LINESTRING (-3.5230663 50.7277958, -3.5230802 50.7277909, -3.5231027 50.727789, -3.5231134 50.7277892, -3.5231228 50.7277914, -3.5231327 50.7277982)",no,paving_stones,,,,,,,,5.20474056311848,0.8,0.9,0.1,1.1
10176063876,7644003325,0,1112304935,footway,,,,False,True,141.06900245622367,34.375197396878484,14.773687056369356,"LINESTRING (-3.5230663 50.7277958, -3.5228809 50.7279065, -3.522697 50.7280128, -3.5222458 50.7282656, -3.5215439 50.7286199)",yes,paving_stones,,,,,,,,141.06900245622367,0.2,0.9,0.1,1.1
36670551,1875951314,0,408884070,residential,2,20 mph,York Road,False,False,26.991895791473137,32.1868,3.018965067956532,"LINESTRING (-3.5234617 50.7279509, -3.5232546 50.7277466)",yes,asphalt,,,,,,,,26.991895791473137,0.2,0.6,0.4,0.9
36670551,10068852034,0,5215976,residential,,20 mph,Acland Road,False,False,102.18391921048875,32.1868,11.42897427385635,"LINESTRING (-3.5234617 50.7279509, -3.5235286 50.7279216, -3.5237093 50.7278194, -3.5239158 50.7276813, -3.5239802 50.7276384, -3.5244398 50.7273577, -3.5245334 50.7273456)",yes,asphalt,,6.1,,,,,,102.18391921048875,0.2,0.6,0.4,0.9
36670551,84914575,0,"[5215963, 408884070]",residential,2,20 mph,York Road,False,True,34.27424090550821,32.1868,3.8334741962490697,"LINESTRING (-3.5234617 50.7279509, -3.5236177 50.7280607, -3.5237939 50.7281762)",yes,asphalt,,,,,,,,34.27424090550821,0.2,0.6,0.4,0.9
7644003309,1875951314,0,818514812,footway,,,,False,False,10.321844717717855,34.375197396878484,1.0809724393657898,"LINESTRING (-3.5231327 50.7277982, -3.5232546 50.7277466)",yes,paving_stones,,,,,,,,10.321844717717855,0.2,0.9,0.1,1.1
7644003309,7644003306,0,818514809,footway,,,,False,True,62.99132163724346,34.375197396878484,6.596871438319906,"LINESTRING (-3.5231327 50.7277982, -3.523164 50.7278207, -3.5233819 50.7279582, -3.5237459 50.7282106)",no,paving_stones,,,,,,,,62.99132163724346,0.8,0.9,0.1,1.1
7644003309,10176063876,0,1112304935,footway,,,,False,True,5.204740563118479,34.375197396878484,0.545075154359055,"LINESTRING (-3.5231327 50.7277982, -3.5231228 50.7277914, -3.5231134 50.7277892, -3.5231027 50.727789, -3.5230802 50.7277909, -3.5230663 50.7277958)",no,paving_stones,,,,,,,,5.204740563118479,0.8,0.9,0.1,1.1
30792310,40931643,0,405981264,unclassified,,20 mph,High Street,False,True,48.96289030635261,32.1868,5.476356925909672,"LINESTRING (-3.5307977 50.7237405, -3.5312637 50.7234686, -3.531311 50.7234434)",yes,asphalt,,3.5,,,,,,48.96289030635261,0.2,0.4,0.3,0.9
30792310,2020242481,0,822211854,unclassified,1,20 mph,High Street,False,False,6.214666620461515,32.1868,0.695092392958028,"LINESTRING (-3.5307977 50.7237405, -3.5307587 50.7237604, -3.5307267 50.7237736)",yes,asphalt,,6,,,,,,6.214666620461515,0.2,0.4,0.3,0.9
30792310,54212216,0,971166120,unclassified,2,20 mph,Queen Street,False,True,65.58222481152325,32.1868,7.335181171209431,"LINESTRING (-3.5307977 50.7237405, -3.5308682 50.7237886, -3.5314107 50.7241846)",yes,asphalt,,,,,,,,65.58222481152325,0.2,0.4,0.3,0.9
40931643,10693280265,0,"[5550096, 5550117]",footway,,,"['Goldsmith Street', 'Waterbeer Street']",False,False,53.56512427803137,34.375197396878484,5.609697165504094,"LINESTRING (-3.531311 50.7234434, -3.5313501 50.7234688, -3.5313732 50.7234854, -3.5317811 50.7237725, -3.531824 50.7237496, -3.5318254 50.7237473)",yes,paving_stones,,,,,,,,53.56512427803137,0.2,0.9,0.1,1.1
40931643,30792310,0,405981264,unclassified,,20 mph,High Street,False,False,48.96289030635261,32.1868,5.476356925909672,"LINESTRING (-3.531311 50.7234434, -3.5312637 50.7234686, -3.5307977 50.7237405)",yes,asphalt,,3.5,,,,,,48.96289030635261,0.2,0.4,0.3,0.9
40931643,40930365,0,"[405981264, 4197042]",unclassified,,20 mph,High Street,False,True,70.05080976335331,32.1868,7.834979406094174,"LINESTRING (-3.531311 50.7234434, -3.5313969 50.723389, -3.5316586 50.7232477, -3.5319903 50.7230462, -3.5320366 50.723013)",yes,asphalt,,3.5,,,,,,70.05080976335331,0.2,0.4,0.3,0.9
