osmid,highway,maxspeed,name,oneway,reversed,length,speed_kph,travel_time,geometry,lanes,access,tunnel,ref,junction,service,bridge,access_score,score_band,edge_colour
26230319,residential,20 mph,King Square Avenue,False,False,71.68,32.1868,8.017,"LINESTRING (-2.5914223 51.4609474, -2.5921642 51.4613967)",,,,,,,,0.01338711465880663,0.7,#a5d86a
26230324,residential,20 mph,Charles Street,False,False,72.53,32.1868,8.112,"LINESTRING (-2.5914223 51.4609474, -2.5921277 51.4604654)",,,,,,,,0.013447231896930176,0.7,#a5d86a
26230319,residential,20 mph,King Square Avenue,False,True,20.78,32.1868,2.324,"LINESTRING (-2.5914223 51.4609474, -2.5912698 51.4608655, -2.5911735 51.4608522)",,,,,,,,0.018000444835742473,0.6,#d9ef8b
"[3527218, 108234587]",trunk,30 mph,"['Bond Street', 'Bond Street South']",False,"[False, True]",43.13,48.2802,3.216,"LINESTRING (-2.5841639 51.4594253, -2.5841847 51.459438, -2.58424 51.4594579, -2.5843118 51.4594649, -2.5844447 51.4594665, -2.5841445 51.4595424)","['3', '2']",,,A4044,,,,0.008547678385772233,0.8,#66bd63
3527218,trunk,30 mph,Bond Street South,False,True,27.03,48.2802,2.016,"LINESTRING (-2.5841639 51.4594253, -2.5841128 51.4593884, -2.584071 51.4593542, -2.5839225 51.4592344)",3,,,A4044,,,,0.011105361404663101,0.7,#a5d86a
"[1362339440, 1266443935]",footway,,,False,False,9.57,32.18679999999999,1.07,"LINESTRING (-2.5841639 51.4594253, -2.5842124 51.4593846, -2.5842405 51.4593539)",,,,,,,,0.008795998072848128,0.8,#66bd63
"[1362339440, 1362339439]",footway,,,False,True,6.12,32.18679999999999,0.685,"LINESTRING (-2.5841639 51.4594253, -2.5841411 51.4594444, -2.5841133 51.4594704)",,,,,,,,0.008547678385772233,0.8,#66bd63
3512235,unclassified,20 mph,The Horsefair,False,False,33.92,32.1868,3.794,"LINESTRING (-2.5910454 51.4581015, -2.5908011 51.4581919, -2.5906244 51.4582572)",1,,,,,,,0.018939705659312397,0.6,#d9ef8b
3512235,unclassified,20 mph,The Horsefair,False,True,23.89,32.1868,2.672,"LINESTRING (-2.5910454 51.4581015, -2.5912987 51.4580315, -2.5913606 51.4580144)",1,,,,,,,0.011702559167627004,0.7,#a5d86a
"[727603379, 727603380]",footway,,,False,False,88.54,32.18679999999999,9.903,"LINESTRING (-2.5910454 51.4581015, -2.5909944 51.458029, -2.5905331 51.457372)",,,,,,,,0.050258688698080416,0.0,#a50026
1362339433,footway,,,False,False,5.38,32.18679999999999,0.601,"LINESTRING (-2.5837864 51.4594676, -2.5837122 51.4594534)",,,,,,,,0.009489767341433622,0.8,#66bd63
3526939,trunk,30 mph,Bond Street South,False,True,27.02,48.2802,2.015,"LINESTRING (-2.5837864 51.4594676, -2.5837632 51.4595037, -2.5837314 51.4595394, -2.5836472 51.4595859, -2.5835558 51.4596597)",2,,,A4044,,,,0.009200018116037977,0.8,#66bd63
"[382873493, 762556982]",trunk,30 mph,Bond Street South,False,False,100.16,48.2802,7.468,"LINESTRING (-2.5837864 51.4594676, -2.5837995 51.4594344, -2.5837974 51.4593682, -2.5837762 51.4592985, -2.5836874 51.4591768, -2.5836276 51.4590326, -2.5835991 51.4588605, -2.5836056 51.4587142, -2.5836427 51.4585889)",2,,,A4044,,,,0.03407783765284184,0.3,#fdad60
"[1362339433, 382866321]",footway,,,False,True,8.63,32.18679999999999,0.965,"LINESTRING (-2.5837864 51.4594676, -2.583851 51.4594795, -2.5838939 51.4595031)",,,,,,,,0.009200018116037977,0.8,#66bd63
4013287,unclassified,20 mph,Saint Nicholas Road,False,False,16.26,32.1868,1.819,"LINESTRING (-2.5809042 51.4640625, -2.580726 51.4639673)",,,,,,,,0.0029665639845540153,0.9,#199750
4013287,unclassified,20 mph,Saint Nicholas Road,False,True,54.37,32.1868,6.081,"LINESTRING (-2.5809042 51.4640625, -2.5815125 51.4643714)",,,,,,,,0.0028727895942030823,0.9,#199750
72343229,footway,,,False,False,41.49,32.18679999999999,4.641,"LINESTRING (-2.5809042 51.4640625, -2.5813233 51.4637959)",,,,,,,,0.0031109427479171377,0.9,#199750
40554581,footway,,,False,False,8.82,32.18679999999999,0.987,"LINESTRING (-2.5846996 51.4592974, -2.5848111 51.4592591)",,,,,,,,0.007591170169262338,0.8,#66bd63
27330986,pedestrian,,Stratton Lane,False,True,47.47,32.1868,5.309,"LINESTRING (-2.5846996 51.4592974, -2.5846917 51.4592675, -2.5847019 51.4591833, -2.5847497 51.4588726)",,permissive,,,,,,0.009752033170467205,0.8,#66bd63
"[1266443936, 235300629]",footway,,,False,True,35.76,32.18679999999999,4.0,"LINESTRING (-2.5846996 51.4592974, -2.584579 51.4593526, -2.5844935 51.459378, -2.5844137 51.4593887, -2.5843305 51.4593894, -2.5842735 51.4593705, -2.5842405 51.4593539)",,,,,,,,0.008795998072848128,0.8,#66bd63
40554731,footway,,,False,False,50.22,32.18679999999999,5.617,"LINESTRING (-2.5849638 51.4573287, -2.5849235 51.4573899, -2.5848715 51.4574347, -2.5848387 51.4574746, -2.5848336 51.4575075, -2.5847592 51.4576005, -2.584674 51.4577391)",,,,,,,,0.012543172896302806,0.7,#a5d86a
"[42878901, 1413912965]",footway,,,False,False,12.77,32.18679999999999,1.428,"LINESTRING (-2.5849638 51.4573287, -2.5848584 51.4573151, -2.5847833 51.4573054)",,,,,,,,0.00841161479350949,0.8,#66bd63
1365972622,footway,,,False,True,41.13,32.18679999999999,4.601,"LINESTRING (-2.5849638 51.4573287, -2.5849705 51.4572357, -2.5848935 51.457066, -2.584829 51.4569739)",,,,,,,,0.007996396233637343,0.8,#66bd63
24239077,unclassified,,Redcross Street,False,True,46.67,32.33444587155963,5.196,"LINESTRING (-2.5831649 51.4567022, -2.5825238 51.4568309)",,,,,,,,0.011065091254751629,0.7,#a5d86a
42899148,unclassified,,Asher Lane,False,False,45.64,32.33444587155963,5.081,"LINESTRING (-2.5831649 51.4567022, -2.5832472 51.4569011, -2.5833459 51.4570967)",,,,,,,,0.009753490104338363,0.8,#66bd63
42899208,unclassified,,New Street,False,True,59.16,32.33444587155963,6.587,"LINESTRING (-2.5813786 51.4574975, -2.582119 51.4577625)",,,,,,,,0.24062476555499437,0.0,#a50026
42900915,unclassified,20 mph,Redcross Street,False,True,27.53,32.1868,3.079,"LINESTRING (-2.5813786 51.4574975, -2.5816191 51.4573004)",,,,,,,,0.023189270282795157,0.5,#feffbe
353946716,unclassified,,New Street,False,False,53.86,32.33444587155963,5.997,"LINESTRING (-2.5813786 51.4574975, -2.5807172 51.4572429)",,,,,,,,0.02179920598553734,0.5,#feffbe
24239077,unclassified,,Redcross Street,False,False,30.67,32.33444587155963,3.415,"LINESTRING (-2.5821158 51.4569378, -2.5821509 51.456928, -2.5824086 51.4568586, -2.582466 51.4568449, -2.5825238 51.4568309)",,,,,,,,0.01384675954132594,0.7,#a5d86a
42900915,unclassified,20 mph,Redcross Street,False,False,53.13,32.1868,5.942,"LINESTRING (-2.5821158 51.4569378, -2.5820754 51.4569765, -2.5816758 51.4572476, -2.5816191 51.4573004)",,,,,,,,0.022922980560533948,0.5,#feffbe
42900916,pedestrian,,Redcross Street,False,False,43.68,32.1868,4.885,"LINESTRING (-2.5821158 51.4569378, -2.5820544 51.4569496, -2.5820465 51.456951, -2.5815124 51.4570515)",,,,,,,,0.014797386932689909,0.7,#a5d86a
42900916,pedestrian,,Redcross Street,False,False,33.74,32.1868,3.774,"LINESTRING (-2.5815124 51.4570515, -2.5810657 51.4571724)",,,,,,,,0.014262174888818568,0.7,#a5d86a
42900916,pedestrian,,Redcross Street,False,True,43.68,32.1868,4.885,"LINESTRING (-2.5815124 51.4570515, -2.5820465 51.456951, -2.5820544 51.4569496, -2.5821158 51.4569378)",,,,,,,,0.014797386932689909,0.7,#a5d86a
202755224,trunk,20 mph,St James' Barton,False,False,15.36,32.1868,1.718,"LINESTRING (-2.5907039 51.4598269, -2.5906121 51.4598411, -2.5904855 51.459834)",2,,,A38,circular,,,0.024638789414024812,0.5,#feffbe
202755224,trunk,20 mph,St James' Barton,False,True,19.52,32.1868,2.183,"LINESTRING (-2.5907039 51.4598269, -2.5907513 51.4598148, -2.5909588 51.4597523)",2,,,A38,circular,,,0.02258808112415102,0.5,#feffbe
"[1026516206, 1414930799]",footway,,,False,False,6.51,32.18679999999999,0.728,"LINESTRING (-2.5907039 51.4598269, -2.5906808 51.4597892, -2.5906704 51.4597722)",,,,,,,,0.02258808112415102,0.5,#feffbe
"[1414930798, 1026516206]",footway,,,False,True,9.42,32.18679999999999,1.054,"LINESTRING (-2.5907039 51.4598269, -2.5907317 51.4598726, -2.5907457 51.4599074)",,,,,,,,0.026757465247101174,0.4,#fee08b
1091051222,footway,,,False,True,3.29,32.18679999999999,0.368,"LINESTRING (-2.5908448 51.4599127, -2.5908923 51.4599133)",,,,,,,,0.024526297251259467,0.5,#feffbe
4019346,primary,20 mph,North Street,False,True,19.6,32.1868,2.192,"LINESTRING (-2.5908448 51.4599127, -2.5908607 51.4598757, -2.5909006 51.4598347, -2.5909588 51.4597523)",2,,,A38,,,,0.024526297251259467,0.5,#feffbe
"[326498368, 108842670, 108842671]",primary,20 mph,North Street,False,False,64.59,32.1868,7.224,"LINESTRING (-2.5908448 51.4599127, -2.5908444 51.4599429, -2.5908535 51.4600175, -2.5908856 51.4601139, -2.5908925 51.4601299, -2.5910267 51.4603591, -2.5910909 51.4604689)","['1', '2']",,,A38,,,,0.039537877252019446,0.2,#f46d43
"[326498369, 1091051222]",footway,,,False,False,6.9,32.18679999999999,0.772,"LINESTRING (-2.5908448 51.4599127, -2.5908003 51.4599121, -2.5907457 51.4599074)",,,,,,,,0.026757465247101174,0.4,#fee08b
50659421,steps,,,False,False,6.74,34.8410028201237,0.696,"LINESTRING (-2.5913149 51.4597161, -2.5914116 51.4597097)",,,,,,,,0.012631463560114147,0.7,#a5d86a
50659430,footway,,,False,True,16.95,32.18679999999999,1.896,"LINESTRING (-2.5913149 51.4597161, -2.5910916 51.4597784)",,,,,,,,0.01580119063889269,0.6,#d9ef8b
112786975,footway,,,False,False,25.93,32.18679999999999,2.901,"LINESTRING (-2.5913149 51.4597161, -2.5912741 51.4597511, -2.5911587 51.4597887, -2.5910608 51.459818, -2.5910347 51.4598335, -2.5910192 51.4598495)",,,,,,,,0.01849023689104379,0.6,#d9ef8b
50659421,steps,,,False,True,6.74,34.8410028201237,0.696,"LINESTRING (-2.5914116 51.4597097, -2.5913149 51.4597161)",,,,,,,,0.012631463560114147,0.7,#a5d86a
326498373,footway,,,False,True,31.93,32.18679999999999,3.572,"LINESTRING (-2.5914116 51.4597097, -2.5913102 51.4597759, -2.5910192 51.4598495)",,,,,,,,0.01849023689104379,0.6,#d9ef8b
50659430,footway,,,False,False,16.95,32.18679999999999,1.896,"LINESTRING (-2.5910916 51.4597784, -2.5913149 51.4597161)",,,,,,,,0.01580119063889269,0.6,#d9ef8b
50659422,steps,,,False,False,13.75,34.8410028201237,1.42,"LINESTRING (-2.5910916 51.4597784, -2.5910233 51.4598055, -2.5909857 51.4598309, -2.5909508 51.4598628)",,,,,,,,0.020094500552256315,0.6,#d9ef8b
"[326356017, 50659423]",footway,,,False,"[False, True]",44.86,32.18679999999999,5.017,"LINESTRING (-2.5910916 51.4597784, -2.5909948 51.4596524, -2.5909242 51.4595811, -2.5907255 51.4594505)",,,yes,,,,,0.01580119063889269,0.6,#d9ef8b
1026516207,footway,,,False,True,4.96,32.18679999999999,0.555,"LINESTRING (-2.5909508 51.4598628, -2.5910192 51.4598495)",,,,,,,,0.020094500552256315,0.6,#d9ef8b
50659422,steps,,,False,True,13.75,34.8410028201237,1.42,"LINESTRING (-2.5909508 51.4598628, -2.5909857 51.4598309, -2.5910233 51.4598055, -2.5910916 51.4597784)",,,,,,,,0.020094500552256315,0.6,#d9ef8b
"[326565332, 326565333, 326565334]",footway,,,False,False,67.79,32.18679999999999,7.583,"LINESTRING (-2.5909508 51.4598628, -2.590927 51.4599138, -2.5909282 51.4599285, -2.5909977 51.4601001, -2.5911841 51.460446)",,,building_passage,,,,,0.03076993317179801,0.3,#fdad60
382882583,footway,,,False,True,63.89,32.18679999999999,7.146,"LINESTRING (-2.5900846 51.4591941, -2.5891627 51.4592088)",,,,,,,,0.015396979332715341,0.7,#a5d86a
"[50659428, 50659429, 112748671]","['footway', 'steps']",,,False,"[False, True]",18.71,32.18679999999999,2.092,"LINESTRING (-2.5900846 51.4591941, -2.5901894 51.4592083, -2.5902317 51.4592086, -2.5903258 51.4591789, -2.5903388 51.4591743)",,,,,,,,0.015675565480251005,0.7,#a5d86a
382882583,footway,,,False,False,54.87,32.18679999999999,6.137,"LINESTRING (-2.5900846 51.4591941, -2.5901976 51.4591899, -2.5907958 51.45899)",,,,,,,,0.017223650295509995,0.6,#d9ef8b
68800004,steps,,,False,False,27.64,34.8410028201237,2.856,"LINESTRING (-2.585815 51.4564686, -2.5859492 51.4565598, -2.5860354 51.4566057, -2.586109 51.4566346)",,,,,,,,0.004265673897189869,0.9,#199750
68800004,steps,,,False,True,27.64,34.8410028201237,2.856,"LINESTRING (-2.586109 51.4566346, -2.5860354 51.4566057, -2.5859492 51.4565598, -2.585815 51.4564686)",,,,,,,,0.004265673897189869,0.9,#199750
68800005,footway,,,False,False,23.37,32.18679999999999,2.614,"LINESTRING (-2.586109 51.4566346, -2.5862494 51.4566701, -2.5864034 51.4566884, -2.5864323 51.4566871)",,,,,,,,0.0042399398935359005,0.9,#199750
615789159,footway,,,False,False,14.85,32.18679999999999,1.661,"LINESTRING (-2.586109 51.4566346, -2.5861247 51.4566645, -2.5861308 51.4566898, -2.5861338 51.4567663)",,,,,,,,0.004407464161903905,0.9,#199750
20343257,tertiary,20 mph,Broad Weir,False,False,23.84,32.1868,2.666,"LINESTRING (-2.5866044 51.4568002, -2.5863137 51.4569149)",2,,,,,,,0.004428221118411506,0.9,#199750
20343257,tertiary,20 mph,Broad Weir,False,True,13.98,32.1868,1.564,"LINESTRING (-2.5866044 51.4568002, -2.5867821 51.4567406)",2,,,,,,,0.004010626267260765,0.9,#199750
68800005,footway,,,False,True,17.79,32.18679999999999,1.99,"LINESTRING (-2.5866044 51.4568002, -2.5865331 51.4567272, -2.5864323 51.4566871)",,,,,,,,0.004028622618708114,0.9,#199750
40554731,footway,,,False,True,8.19,32.18679999999999,0.916,"LINESTRING (-2.5840801 51.4584762, -2.5841286 51.458409)",,,,,,,,0.026174382354398763,0.4,#fee08b
"[1266443937, 1266443938, 1266443939, 40554731, 1266443933, 1266443934]",footway,,,False,False,103.43,32.18679999999999,11.568,"LINESTRING (-2.5840801 51.4584762, -2.5840369 51.4585147, -2.5839685 51.458731, -2.5839629 51.4587934, -2.5839542 51.4588392, -2.5839951 51.4590359, -2.5840294 51.4591144, -2.5840983 51.4592165, -2.5842187 51.4593375, -2.5842405 51.4593539)",,,,,,,,0.025774437599464524,0.4,#fee08b
690763192,pedestrian,,Milk Street,False,False,31.83,32.1868,3.56,"LINESTRING (-2.5840801 51.4584762, -2.5841146 51.4584857, -2.5844914 51.4586036)",,permissive,,,,,,0.02576463708018274,0.4,#fee08b
69892594,residential,20 mph,Burnell Drive,False,False,39.74,32.1868,4.445,"LINESTRING (-2.5830332 51.4635929, -2.583444 51.4633434)",,,,,,,,0.003032672172003547,0.9,#199750
"[564463032, 564463033]","['footway', 'residential']",20 mph,Burnell Drive,False,False,20.11,32.1868,2.249,"LINESTRING (-2.5830332 51.4635929, -2.5829217 51.4635215, -2.5827985 51.4635481)",,,,,,,,0.0030605228746530665,0.9,#199750
"[564463033, 72343241]","['footway', 'residential']",20 mph,Burnell Drive,False,True,21.23,32.1868,2.374,"LINESTRING (-2.5830332 51.4635929, -2.5831509 51.4636709, -2.5831651 51.4636955, -2.5832225 51.4637408)",,,,,,,,0.0029509757574890903,0.9,#199750
69892594,residential,20 mph,Burnell Drive,False,True,43.03,32.1868,4.812,"LINESTRING (-2.5841821 51.4628803, -2.5837445 51.4631549)",,,,,,,,0.003870063819626661,0.9,#199750
72343224,unclassified,20 mph,Prince's Street,False,False,37.32,32.1868,4.174,"LINESTRING (-2.5841821 51.4628803, -2.5838013 51.4626429)",,,,,,,,0.003953135003379371,0.9,#199750
72343224,unclassified,20 mph,Prince's Street,False,True,61.45,32.1868,6.873,"LINESTRING (-2.5841821 51.4628803, -2.584398 51.4630136, -2.5845544 51.4629233, -2.584735 51.4628594, -2.584889 51.4628277)",,,,,,,,0.0043416191632589,0.9,#199750
69892596,residential,20 mph,Beggarswell Close,False,True,22.34,32.1868,2.499,"LINESTRING (-2.5838013 51.4626429, -2.5835751 51.4627861)",,,,,,,,0.003953135003379371,0.9,#199750
72343224,unclassified,20 mph,Prince's Street,False,False,12.37,32.1868,1.384,"LINESTRING (-2.5838013 51.4626429, -2.5836777 51.4625626)",,,,,,,,0.003966489244128727,0.9,#199750
72343224,unclassified,20 mph,Prince's Street,False,True,37.32,32.1868,4.174,"LINESTRING (-2.5838013 51.4626429, -2.5841821 51.4628803)",,,,,,,,0.003953135003379371,0.9,#199750
69892600,residential,20 mph,Corey Close,False,True,20.6,32.1868,2.304,"LINESTRING (-2.5819464 51.4641871, -2.5817118 51.4640733)",,,,,,,,0.0028041533491290757,0.9,#199750
72343257,residential,20 mph,Ludlow Close,False,False,18.75,32.1868,2.097,"LINESTRING (-2.5819464 51.4641871, -2.5817541 51.4643058)",,,,,,,,0.002683681906089928,0.9,#199750
72343257,residential,20 mph,Ludlow Close,False,True,6.34,32.1868,0.709,"LINESTRING (-2.5819464 51.4641871, -2.5820127 51.4641478)",,,,,,,,0.0027060462145310584,0.9,#199750
4013287,unclassified,20 mph,Saint Nicholas Road,False,False,7.3,32.1868,0.816,"LINESTRING (-2.5815921 51.4644144, -2.5815125 51.4643714)",,,,,,,,0.0025859543433938603,0.9,#199750
72343257,residential,20 mph,Ludlow Close,False,True,16.49,32.1868,1.844,"LINESTRING (-2.5815921 51.4644144, -2.5817541 51.4643058)",,,,,,,,0.0026142018780873104,0.9,#199750
235292522,footway,,,False,True,5.24,32.18679999999999,0.586,"LINESTRING (-2.5813795 51.4638274, -2.5813233 51.4637959)",,,,,,,,0.0031109427479171377,0.9,#199750
1413912970,trunk,30 mph,Newfoundland Circus,False,False,31.32,48.2802,2.336,"LINESTRING (-2.5831765 51.459813, -2.5835558 51.4596597)",4,,,,,,,0.008025646750885353,0.8,#66bd63
519404173,service,,Dale Street,False,True,16.22,32.1868,1.815,"LINESTRING (-2.5831765 51.459813, -2.5830954 51.4598259, -2.5830558 51.4598286, -2.5830162 51.4598272, -2.5829874 51.4598213, -2.5829623 51.4598109, -2.5829545 51.4598065)",3,,,,,,,0.007183283281520106,0.8,#66bd63
"[3526937, 1413912970]",trunk,30 mph,Newfoundland Circus,False,True,57.98,48.2802,4.323,"LINESTRING (-2.5831765 51.459813, -2.5829501 51.4599079, -2.5829031 51.4599276, -2.582482 51.4601039)",4,,,,,,,0.007183283281520106,0.8,#66bd63
72343221,footway,,,False,False,33.57,32.18679999999999,3.755,"LINESTRING (-2.5822093 51.4635731, -2.5819125 51.4638118)",,,,,,,,0.0031978468862005846,0.9,#199750
72343221,footway,,,False,True,19.56,32.18679999999999,2.187,"LINESTRING (-2.5822093 51.4635731, -2.582409 51.4634488)",,,,,,,,0.0032775640636237193,0.9,#199750
72343229,footway,,,False,True,43.97,32.18679999999999,4.918,"LINESTRING (-2.5822093 51.4635731, -2.5815839 51.4636405)",,,,,,,,0.0032500647668770193,0.9,#199750
69892594,residential,20 mph,Burnell Drive,False,True,39.74,32.1868,4.445,"LINESTRING (-2.583444 51.4633434, -2.5830332 51.4635929)",,,,,,,,0.003032672172003547,0.9,#199750
72343234,footway,,,False,False,9.61,32.18679999999999,1.074,"LINESTRING (-2.583444 51.4633434, -2.5833536 51.4632779)",,,,,,,,0.0031117553503474406,0.9,#199750
69892594,residential,20 mph,Burnell Drive,False,False,29.54,32.1868,3.304,"LINESTRING (-2.583444 51.4633434, -2.5835227 51.4632941, -2.5837445 51.4631549)",,,,,,,,0.003326448610950104,0.9,#199750
72343221,footway,,,False,False,8.14,32.18679999999999,0.911,"LINESTRING (-2.5826171 51.4629811, -2.5827016 51.463032)",,,,,,,,0.003766125477344999,0.9,#199750
72343252,footway,,,False,False,49.73,32.18679999999999,5.562,"LINESTRING (-2.5826171 51.4629811, -2.5821265 51.4633076)",,,,,,,,0.003766125477344999,0.9,#199750
72343252,footway,,,False,True,19.56,32.18679999999999,2.188,"LINESTRING (-2.5826171 51.4629811, -2.5828128 51.4628543)",,,,,,,,0.003828753272936121,0.9,#199750
72343224,unclassified,20 mph,Prince's Street,False,True,19.77,32.1868,2.212,"LINESTRING (-2.58298 51.4623657, -2.5831617 51.4623072, -2.5832418 51.4623001)",,,,,,,,0.004402045358332514,0.9,#199750
72343252,footway,,,False,False,47.59,32.18679999999999,5.323,"LINESTRING (-2.58298 51.4623657, -2.582976 51.4624607, -2.5829644 51.4627402, -2.5829435 51.4627697, -2.58292 51.4627849)",,,,,,,,0.004402045358332514,0.9,#199750
72343252,footway,,,False,True,67.97,32.18679999999999,7.603,"LINESTRING (-2.58298 51.4623657, -2.5828086 51.4623541, -2.582681 51.4623753, -2.5825274 51.4624118, -2.5824396 51.462448, -2.5822223 51.4625959, -2.582288 51.4626297)",,,,,,,,0.004775955617760588,0.9,#199750
72343221,footway,,,False,False,19.56,32.18679999999999,2.187,"LINESTRING (-2.582409 51.4634488, -2.5822093 51.4635731)",,,,,,,,0.0032775640636237193,0.9,#199750
72343221,footway,,,False,True,6.34,32.18679999999999,0.709,"LINESTRING (-2.582409 51.4634488, -2.5824974 51.4634341)",,,,,,,,0.0032775640636237193,0.9,#199750
72343252,footway,,,False,True,25.09,32.18679999999999,2.806,"LINESTRING (-2.582409 51.4634488, -2.5821265 51.4633076)",,,,,,,,0.0035327027147438466,0.9,#199750
3877718,unclassified,20 mph,Saint Paul Street,False,False,31.95,32.1868,3.574,"LINESTRING (-2.5847023 51.4606087, -2.5845136 51.4603465)",2,,,,,,,0.009648176524610407,0.8,#66bd63
72343225,unclassified,20 mph,Wilson Street,False,False,55.61,32.1868,6.219,"LINESTRING (-2.5847023 51.4606087, -2.58397 51.4608134)",,,,,,,,0.009648176524610407,0.8,#66bd63
1429271084,unclassified,20 mph,Saint Paul Street,False,True,2.78,32.1868,0.311,"LINESTRING (-2.5847023 51.4606087, -2.5847166 51.4606321)",2,,,,,,,0.00980431649570681,0.8,#66bd63
72343206,unclassified,20 mph,Backfields Lane,False,False,102.99,32.1868,11.519,"LINESTRING (-2.5895087 51.4617437, -2.5883204 51.4623002)",,,,,,,,0.06568025793790892,0.0,#a50026
204097711,unclassified,20 mph,Upper York Street,False,False,23.09,32.1868,2.583,"LINESTRING (-2.5895087 51.4617437, -2.5893214 51.4615719)",,,,,,,,0.0818728744145804,0.0,#a50026
