,u,v,key,distance,lighting,greenery,pollution,surface_quality
1484,11786838687,5919449223,0,107.40897460757184,0.2,0.4,0.3,0.3
1485,10816643907,10816643908,0,7.775627118536891,0.8,0.4,0.3,0.1
1486,10816643907,10816643847,0,8.81023137836541,0.8,0.4,0.3,0.1
1487,10816643907,10816643851,0,12.644399407328198,0.8,0.4,0.3,0.1
1488,10816643874,10816643857,0,44.15027521301487,0.8,0.9,0.1,0.1
1489,10816643874,10816643847,0,8.823295797527134,0.8,0.9,0.1,0.1
1490,10816643874,10816643854,0,24.73655862157691,0.8,0.9,0.1,0.1
1491,10816643839,10816643835,0,5.969348567659643,0.8,0.9,0.1,0.3
1492,10816643839,10816643847,0,51.83112083676238,0.8,0.9,0.1,0.1
1493,10816643839,10816643831,0,17.075992965751894,0.8,0.9,0.1,0.3
1494,1079382229,10816974040,0,8.453827487583597,0.8,0.9,0.1,0.1
1495,10816974040,1079382229,0,8.453827487583597,0.8,0.9,0.1,0.1
1496,10816974040,10816643864,0,7.988088842869606,0.8,0.9,0.1,0.1
1497,10816974040,10816974035,0,69.53347365258014,0.8,0.4,0.3,0.1
1498,10816643864,10816974040,0,7.988088842869606,0.8,0.9,0.1,0.1
1499,10816643864,10816974038,0,0.359685230843326,0.8,0.9,0.1,0.1
1500,10816643864,10816643857,0,26.810384378829028,0.8,0.4,0.3,0.1
1501,10816974035,10816643852,0,9.203993920917814,0.8,0.9,0.1,0.1
1502,10816974035,10816974040,0,69.53347365258014,0.8,0.4,0.3,0.1
1503,10816974035,10816974038,0,53.4905604680351,0.8,0.9,0.1,0.1
1504,10816643038,10816643831,0,2.8511447855365164,0.8,0.9,0.1,0.3
1505,10816643038,10816632963,0,9.51785772820055,0.2,0.4,0.3,0.1
1506,10816643038,10816643793,0,71.70344315868142,0.2,0.9,0.1,0.1
1507,10816643038,10816643042,0,11.465687493639166,0.8,0.4,0.3,0.1
1508,10816643047,10816643813,0,3.5143726616213815,0.2,0.4,0.3,0.1
1509,10816643047,1081318805,0,3.66039090447884,0.2,0.4,0.3,0.1
1510,10816643047,10816643793,0,12.190845821950969,0.2,0.9,0.1,0.1
1511,10816643047,10816643706,0,9.37891601783405,0.2,0.9,0.1,0.1
1512,6225987538,1281318363,0,26.45124565107333,0.2,0.3,0.7,0.1
1513,6225987538,6225987531,0,11.055510642072768,0.8,0.3,0.7,0.1
1514,6225987538,6225987532,0,11.032632756641881,0.8,0.3,0.7,0.1
1515,10816643813,10816643047,0,3.5143726616213815,0.2,0.4,0.3,0.1
1516,10816643813,10816643900,0,62.92148552149718,0.8,0.4,0.3,0.1
1517,10816643813,10848175178,0,64.39600772229157,0.2,0.4,0.3,0.1
1518,10816643793,10816643038,0,71.70344315868144,0.2,0.9,0.1,0.1
1519,10816643793,10816643900,0,74.41397734165687,0.2,0.9,0.1,0.1
1520,10816643793,10816643047,0,12.190845821950969,0.2,0.9,0.1,0.1
1521,10816643706,10848175178,0,68.88036529257413,0.2,0.9,0.1,0.1
1522,10816643706,10816643047,0,9.37891601783405,0.2,0.9,0.1,0.1
1523,10901402914,3860786634,0,11.05030896908141,0.2,0.9,0.1,0.3
1524,1247826811,1280853181,0,5.831428366171796,0.2,0.4,0.3,0.1
1525,1280853180,1280853191,0,13.59585020684415,0.8,0.9,0.1,0.3
1526,1280853180,1280853181,0,40.94826173515107,0.2,0.9,0.1,0.3
1527,1280853180,1280853193,0,5.895890543701346,0.8,0.9,0.1,0.3
1528,2519732440,1280267492,0,21.49564088359703,0.8,0.9,0.1,0.1
1529,1280267505,5834930803,0,18.09207386423877,0.8,0.9,0.1,0.2
1530,8942202643,12461273922,0,21.216188197805792,0.2,0.9,0.1,0.3
1531,8942202643,8939668299,0,48.28834011392587,0.2,0.9,0.1,0.3
1532,8942202643,8942202648,0,49.85809519494339,0.2,0.9,0.1,0.3
1533,5834330054,5834330053,0,20.864644796902446,0.8,0.9,0.1,0.3
1534,5834330054,5834330058,0,47.823838430042684,0.8,0.4,0.3,0.3
1535,5834330054,5834330057,0,25.458795907106893,0.8,0.4,0.3,0.3
1536,1280674386,5834330062,0,23.149306950366224,0.8,0.4,0.3,0.1
1537,5834330058,5834330057,0,16.500683218136064,0.8,0.4,0.3,0.1
1538,5834330058,5834330062,0,17.137948386519387,0.8,0.4,0.3,0.1
1539,5834330058,5834330054,0,47.82383843004269,0.8,0.4,0.3,0.3
1540,5919438953,5834930877,0,5.046950730525594,0.8,0.4,0.3,0.2
1541,5919438953,2045184012,0,24.721747306291917,0.8,0.4,0.3,0.2
1542,5919438953,5834930843,0,39.77588163933132,0.8,0.9,0.1,0.1
1543,5061067470,5061066696,0,35.5120972271921,0.8,0.9,0.1,0.1
1544,5061067470,5919438954,0,29.80638151594568,0.8,0.9,0.1,0.1
1545,5061067470,5061067317,0,15.226053186539698,0.2,0.9,0.1,0.1
1546,5061066696,5061067470,0,35.5120972271921,0.8,0.9,0.1,0.1
1547,5061066696,5834930880,0,34.81183345473853,0.8,0.9,0.1,0.1
1548,5061066696,5061067239,0,20.066436376964607,0.2,0.9,0.1,0.1
1549,3860908593,2920948566,0,5.890282813098679,0.8,0.9,0.1,0.3
1550,3860908593,2920948566,1,51.938118102700464,0.8,0.4,0.3,0.3
1551,3860908593,3860908599,0,45.22209987328304,0.8,0.9,0.1,0.3
1552,3860908593,1382113164,0,10.567861525321906,0.2,0.4,0.3,0.1
1553,1281294900,3329881928,0,9.621470163859962,0.2,0.9,0.1,0.3
1554,5823455446,3329881928,0,8.19798245427282,0.2,0.4,0.3,0.3
1555,1282135928,1297069020,0,5.3019720247085,0.2,0.9,0.1,0.1
1556,1382113164,3860908593,0,10.567861525321906,0.2,0.4,0.3,0.1
1557,1722968881,1722968890,0,9.804726547040493,0.8,0.4,0.3,0.1
1558,1722968925,1722968890,0,48.73900078335072,0.8,0.4,0.3,0.1
1559,2045184007,2045184010,0,10.835553710654267,0.8,0.4,0.3,0.1
1560,2045184014,2045184010,0,5.7926929854956395,0.8,0.4,0.3,0.1
1561,5448085792,5448085793,0,14.305480963618688,0.8,0.4,0.3,0.3
1562,2179076266,3860890367,0,4.103689638522577,0.8,0.9,0.1,0.3
1563,2179076266,2179076283,0,5.48471873361356,0.8,0.9,0.1,0.3
1564,2179076266,2179076472,0,46.480592210288,0.8,0.9,0.1,0.3
1565,2179076472,2179076479,0,18.61701914143023,0.8,0.4,0.3,0.3
1566,2179076472,2179076266,0,46.480592210288,0.8,0.9,0.1,0.3
1567,2179076472,2179076532,0,17.224052082262027,0.8,0.9,0.1,0.3
1568,2179076479,2179076472,0,18.61701914143023,0.8,0.4,0.3,0.3
1569,2179076479,2179076344,0,77.22147905567971,0.8,0.9,0.1,0.3
1570,2179076479,3860890367,0,38.04780667165879,0.8,0.9,0.1,0.3
1571,2179076532,2179076472,0,17.224052082262027,0.8,0.9,0.1,0.3
1572,2179076344,3860890366,0,19.616000147382785,0.8,0.9,0.1,0.3
1573,2179076344,2179076479,0,77.22147905567971,0.8,0.9,0.1,0.3
1574,2179076344,2179076449,0,21.405359812286306,0.8,0.9,0.1,0.3
1575,2179076449,2179076344,0,21.40535981228631,0.8,0.9,0.1,0.3
1576,6284334868,2204308509,0,4.077675933306456,0.2,0.4,0.3,0.3
1577,3860890364,2179076502,0,8.124772550885382,0.2,0.6,0.4,0.1
1578,6284335748,6284335747,0,5.213042198906101,0.8,0.4,0.3,0.1
1579,6284335749,6284335747,0,22.64019963065853,0.8,0.4,0.3,0.1
1580,8230223567,5438534268,0,42.6292463088348,0.8,0.4,0.3,0.1
1581,2433764742,2433764880,0,7.731653645739709,0.8,0.9,0.1,0.1
1582,2433764742,2433764671,0,15.496319905969704,0.8,0.9,0.1,0.1
1583,2433764742,2433764834,0,11.04631840679093,0.8,0.9,0.1,0.1
1584,2433764880,2433764671,0,83.11336253153657,0.8,0.9,0.1,0.1
1585,2433764880,2433764742,0,7.731653645739709,0.8,0.9,0.1,0.1
1586,2433764880,2433764766,0,7.70972211074789,0.8,0.9,0.1,0.1
1587,5834930878,5834930877,0,8.756290214110395,0.8,0.4,0.3,0.2
1588,2920948564,2920948566,0,9.357621475395138,0.2,0.4,0.3,0.1
1589,5919449215,5919449209,0,22.69111526223134,0.2,0.4,0.3,0.3
1590,5919449215,2941119309,0,60.77386767168579,0.2,0.4,0.3,0.1
1591,5919449215,5919449220,0,91.29054595102576,0.2,0.9,0.1,0.1
1592,5919449220,5919449221,0,51.678776326092034,0.2,0.9,0.1,0.3
1593,5919449220,2941119309,0,74.55051257521201,0.2,0.9,0.1,0.1
1594,5919449220,5919449215,0,91.29054595102576,0.2,0.9,0.1,0.1
1595,3307418825,12806924702,0,35.37909318686928,0.8,0.9,0.1,0.2
1596,3307418825,12806924710,0,52.745700103858525,0.8,0.9,0.1,0.2
1597,3307418825,12806902199,0,73.96789198563707,0.2,0.9,0.1,0.2
1598,12806924702,3307418825,0,35.37909318686928,0.8,0.9,0.1,0.2
1599,12806924702,12806924704,0,42.03518601522711,0.2,0.9,0.1,0.2
1600,12806924702,12806924703,0,45.870131365105244,0.2,0.9,0.1,0.2
1601,12806924710,3307418825,0,52.745700103858525,0.8,0.9,0.1,0.2
1602,12806924710,12806924705,0,14.285062446709556,0.8,0.4,0.3,0.2
1603,12806924710,12806902198,0,86.4846062455705,0.2,0.9,0.1,0.1
1604,12806902199,12272057948,0,7.378799829090071,0.2,0.4,0.3,0.3
1605,12806902199,12248299111,0,25.32876403419298,0.2,0.4,0.3,0.3
1606,12806902199,3307418825,0,73.96789198563707,0.2,0.9,0.1,0.2
1607,12806924703,12806924704,0,18.664002044441666,0.2,0.4,0.3,0.3
1608,12806924703,12272098112,0,3.4295418135555575,0.2,0.4,0.3,0.3
1609,12806924703,12806924702,0,45.870131365105244,0.2,0.9,0.1,0.2
1610,12806924705,12806924710,0,14.285062446709556,0.8,0.4,0.3,0.2
1611,12272057948,12806902199,0,7.378799829090071,0.2,0.4,0.3,0.3
1612,12272057948,12272057949,0,23.532971145981044,0.2,0.4,0.3,0.3
1613,12272057948,12272057949,1,23.810715241973092,0.2,0.4,0.3,0.3
1614,12248299111,12248299110,0,23.656651739346415,0.2,0.4,0.3,0.3
1615,12248299111,12248299110,1,23.639866867063592,0.2,0.4,0.3,0.3
1616,12248299111,12806902199,0,25.32876403419298,0.2,0.4,0.3,0.3
1617,3893231912,12461273925,0,4.138799446700963,0.8,0.9,0.1,0.3
1618,8939668299,8942202643,0,48.28834011392587,0.2,0.9,0.1,0.3
1619,8939668299,12461273925,0,13.481453618233067,0.2,0.9,0.1,0.3
1620,3980721932,3980721951,0,6.478145484758165,0.8,0.9,0.1,0.1
1621,3980721932,3980721933,0,17.258767807626537,0.8,0.9,0.1,0.1
1622,3980721932,3980721955,0,16.977492521882258,0.8,0.9,0.1,0.1
1623,3980721932,3980721930,0,6.116733935731095,0.8,0.9,0.1,0.1
1624,3980721933,3980721932,0,17.258767807626537,0.8,0.9,0.1,0.1
1625,3980721933,13191500416,0,3.9292841156615466,0.8,0.9,0.1,0.1
1626,3980721933,3980721955,0,24.90910376744091,0.8,0.9,0.1,0.1
1627,3980721933,3980721930,0,22.632128285680892,0.8,0.9,0.1,0.1
1628,3980721955,3980721932,0,16.977492521882258,0.8,0.9,0.1,0.1
1629,3980721955,3980721951,0,26.17769250899587,0.8,0.9,0.1,0.1
1630,3980721955,3980721933,0,24.909103767440907,0.8,0.9,0.1,0.1
1631,13191500416,3980721933,0,3.9292841156615466,0.8,0.9,0.1,0.1
1632,13191500416,13191500417,0,1.8129563972350737,0.8,0.9,0.1,0.1
1633,13191500416,13191500418,0,26.495697857873452,0.8,0.9,0.1,0.1
1634,13191500416,13191500421,0,16.08785455860505,0.8,0.9,0.1,0.1
1635,13191500417,13191500416,0,1.8129563972350737,0.8,0.9,0.1,0.1
1636,13191500417,13191500419,0,11.143737252148687,0.8,0.9,0.1,0.1
1637,13191500417,13191500424,0,2.558621927111002,0.8,0.4,0.3,0.1
1638,13191500422,13191500421,0,2.6679105620438244,0.8,0.4,0.3,0.1
1639,8910794148,8910794156,0,11.524809381186628,0.8,0.4,0.3,0.1
1640,8910794148,8910794149,0,8.383796025931638,0.8,0.9,0.1,0.1
1641,8910794148,6824060867,0,10.837874948997937,0.8,0.4,0.3,0.1
1642,4661094416,5919449207,0,39.008332125272155,0.2,0.4,0.3,0.3
1643,4661094416,6824060867,0,20.10067004082335,0.8,0.9,0.1,0.1
1644,4661094416,12595689538,0,21.743265857996235,0.8,0.9,0.1,0.1
1645,12595689528,12595689538,0,7.467299679263429,0.8,0.9,0.1,0.1
1646,12595689528,5822644360,0,16.2190652102418,0.8,0.9,0.1,0.3
1647,12595689528,12595689526,0,7.4438736508188015,0.8,0.9,0.1,0.3
1648,6018494689,12595689538,0,4.106229292358075,0.8,0.3,0.4,0.1
1649,4878990037,4878990036,0,10.020405833128567,0.2,0.9,0.1,0.1
1650,4878990037,4878990038,0,6.275908969861647,0.2,0.9,0.1,0.1
1651,4878990038,4878990037,0,6.275908969861647,0.2,0.9,0.1,0.1
1652,5061067317,5061067239,0,32.77140270639159,0.2,0.4,0.3,0.1
1653,5061067317,5061067470,0,15.226053186539698,0.2,0.9,0.1,0.1
1654,5061067317,12960802960,0,17.075382567998293,0.2,0.9,0.1,0.1
1655,12960802960,5061067317,0,17.075382567998293,0.2,0.9,0.1,0.1
1656,5157651754,12461273917,0,11.508376188512074,0.8,0.9,0.1,0.1
1657,6403206658,5832845867,0,18.116097232039714,0.8,0.4,0.3,0.1
1658,6403206658,6403206657,0,23.106498423751436,0.8,0.4,0.3,0.1
1659,6403206658,6403206657,1,62.98537976817357,0.8,0.4,0.3,0.1
1660,10901402908,10901402907,0,5.327794435907831,0.8,0.9,0.1,0.1
1661,10901402906,10901402907,0,19.825614116796306,0.8,0.4,0.3,0.1
1662,5794635163,5794635164,0,30.01887807160366,0.8,0.4,0.3,0.1
1663,6106912892,5794635164,0,36.53684408608419,0.2,0.4,0.3,0.3
1664,5822644360,12595689528,0,16.2190652102418,0.8,0.9,0.1,0.3
1665,5822644369,12595689521,0,26.318725902764733,0.8,0.9,0.1,0.3
1666,5834330057,5834330058,0,16.500683218136064,0.8,0.4,0.3,0.1
1667,5834330057,5834330055,0,34.904334458004286,0.8,0.4,0.3,0.1
1668,5834330057,5834330054,0,25.458795907106893,0.8,0.4,0.3,0.3
1669,5834330055,5834330057,0,34.904334458004286,0.8,0.4,0.3,0.1
1670,6281096653,6281096660,0,11.903770650594527,0.2,0.9,0.1,0.1
1671,12248299110,11786838687,0,35.60433584127432,0.2,0.4,0.3,0.3
1672,12248299110,12248299111,0,23.639866867063596,0.2,0.4,0.3,0.3
1673,12248299110,12248299111,1,23.65665173934642,0.2,0.4,0.3,0.3
1674,11786838680,11786838687,0,49.61478114232372,0.2,0.4,0.3,0.3
1675,11786838680,12272098112,0,17.988035604166633,0.2,0.4,0.3,0.3
1676,11786838680,12272098112,1,20.59603878613977,0.2,0.4,0.3,0.3
1677,6281096639,6281096640,0,4.139972659927897,0.8,0.9,0.1,0.1
1678,6281096640,6281096639,0,4.139972659927897,0.8,0.9,0.1,0.1
1679,6281096640,6281096649,0,0.8406088663073645,0.8,0.9,0.1,0.1
1680,6281096640,6281096650,0,16.41023532595382,0.2,0.9,0.1,0.1
1681,6281096649,6281096640,0,0.8406088663073645,0.8,0.9,0.1,0.1
1682,6281096650,6281096640,0,16.41023532595382,0.2,0.9,0.1,0.1
1683,6281096650,12023837911,0,24.12195417873917,0.2,0.3,0.7,0.1
1684,12023837913,12023837911,0,35.56550593487164,0.2,0.4,0.3,0.1
1685,6281096703,6281096705,0,2.3046274699438793,0.8,0.9,0.1,0.2
1686,6281096704,6281096705,0,2.0437748584785416,0.8,0.9,0.1,0.2
1687,6327865044,6327865047,0,9.89671145257951,0.8,0.4,0.3,0.1
1688,6327939552,6327939553,0,0.8105677165240337,0.8,0.9,0.1,0.1
1689,6327939552,6327939693,0,6.192421792440559,0.8,0.4,0.3,0.1
1690,6327939552,6327939555,0,1.5043149101118083,0.8,0.4,0.3,0.1
1691,6327939553,6327939552,0,0.8105677165240337,0.8,0.9,0.1,0.1
1692,6327939695,6327939696,0,7.677961515002681,0.8,0.6,0.4,0.1
1693,6327939698,6327939696,0,9.406822563675878,0.8,0.6,0.4,0.1
1694,6824060866,8910794149,0,5.530929932296848,0.8,0.9,0.1,0.1
1695,8910794149,6824060866,0,5.530929932296848,0.8,0.9,0.1,0.1
1696,8910794149,8910794148,0,8.383796025931638,0.8,0.9,0.1,0.1
1697,8910794149,8910794147,0,8.363071366769729,0.8,0.9,0.1,0.1
1698,8910794149,8910794161,0,4.9995475117268064,0.8,0.4,0.3,0.1
1699,8910794147,8910794146,0,3.967991912630688,0.8,0.9,0.1,0.1
1700,8910794147,8910794149,0,8.363071366769729,0.8,0.9,0.1,0.1
1701,8910794147,8910794150,0,11.543523760712684,0.8,0.9,0.1,0.1
1702,8910794161,8910794149,0,4.9995475117268064,0.8,0.4,0.3,0.1
1703,8910794156,8910794148,0,11.524809381186628,0.8,0.4,0.3,0.1
1704,8910794146,8910794147,0,3.967991912630688,0.8,0.9,0.1,0.1
1705,8910794150,8910794147,0,11.543523760712686,0.8,0.9,0.1,0.1
1706,8942202648,8942202643,0,49.85809519494339,0.2,0.9,0.1,0.3
1707,9402506775,9402506784,0,2.974248218209774,0.8,0.4,0.3,0.1
1708,10816643831,10816643038,0,2.8511447855365164,0.8,0.9,0.1,0.3
1709,10816643831,10816643839,0,17.075992965751894,0.8,0.9,0.1,0.3
1710,10816643831,10816643835,0,18.58000956768156,0.8,0.9,0.1,0.3
1711,10816643042,10816643038,0,11.465687493639164,0.8,0.4,0.3,0.1
1712,10816643835,10816643839,0,5.969348567659643,0.8,0.9,0.1,0.3
1713,10816643835,10816643831,0,18.580009567681557,0.8,0.9,0.1,0.3
1714,10816643835,10816643836,0,8.927431092181466,0.8,0.9,0.1,0.3
1715,10816643900,10816643793,0,74.41397734165686,0.2,0.9,0.1,0.1
1716,10816643900,10816643908,0,128.59680623502254,0.8,0.4,0.3,0.1
1717,10816643900,10816643813,0,62.921485521497175,0.8,0.4,0.3,0.1
1718,10848175178,10816643706,0,68.88036529257413,0.2,0.9,0.1,0.1
1719,10848175178,10816643908,0,73.25596592520166,0.8,0.4,0.3,0.1
1720,10848175178,10816643813,0,64.39600772229157,0.2,0.4,0.3,0.1
1721,10816643908,10816643907,0,7.775627118536891,0.8,0.4,0.3,0.1
1722,10816643908,10816643900,0,128.5968062350225,0.8,0.4,0.3,0.1
1723,10816643908,10848175178,0,73.25596592520169,0.8,0.4,0.3,0.1
1724,10816643836,10816643835,0,8.927431092181466,0.8,0.9,0.1,0.3
1725,10816643851,10816643907,0,12.644399407328198,0.8,0.4,0.3,0.1
1726,10816643857,10816643874,0,44.15027521301487,0.8,0.9,0.1,0.1
1727,10816643857,10816643890,0,18.58466670918513,0.8,0.9,0.1,0.1
1728,10816643857,10816643864,0,26.810384378829024,0.8,0.4,0.3,0.1
1729,10816643854,10816643852,0,5.39045213068721,0.8,0.9,0.1,0.1
1730,10816643854,10816643890,0,23.241369232400082,0.8,0.9,0.1,0.1
1731,10816643854,10816643874,0,24.73655862157691,0.8,0.9,0.1,0.1
1732,10816643852,10816974035,0,9.203993920917814,0.8,0.9,0.1,0.1
1733,10816643852,10816643854,0,5.39045213068721,0.8,0.9,0.1,0.1
1734,10816643852,10816643893,0,32.14634083214235,0.8,0.9,0.1,0.1
1735,10816643893,10816643890,0,4.238812791844242,0.8,0.9,0.1,0.1
1736,10816643893,10816974038,0,18.388087066598032,0.8,0.9,0.1,0.1
1737,10816643893,10816643852,0,32.14634083214235,0.8,0.9,0.1,0.1
1738,10816974038,10816643864,0,0.359685230843326,0.8,0.9,0.1,0.1
1739,10816974038,10816643893,0,18.388087066598032,0.8,0.9,0.1,0.1
1740,10816974038,10816974035,0,53.4905604680351,0.8,0.9,0.1,0.1
1741,10816643890,10816643854,0,23.24136923240008,0.8,0.9,0.1,0.1
1742,10816643890,10816643893,0,4.238812791844241,0.8,0.9,0.1,0.1
1743,10816643890,10816643857,0,18.58466670918513,0.8,0.9,0.1,0.1
1744,12272098112,12806924703,0,3.4295418135555575,0.2,0.4,0.3,0.3
1745,12272098112,11786838680,0,20.59603878613977,0.2,0.4,0.3,0.3
1746,12272098112,11786838680,1,17.988035604166633,0.2,0.4,0.3,0.3
1747,12272057949,12806902198,0,47.2799371104064,0.2,0.4,0.3,0.1
1748,12272057949,12272057948,0,23.810715241973092,0.2,0.4,0.3,0.3
1749,12272057949,12272057948,1,23.532971145981044,0.2,0.4,0.3,0.3
1750,13191500419,13191500417,0,11.143737252148687,0.8,0.9,0.1,0.1
1751,13191500424,13191500417,0,2.558621927111002,0.8,0.4,0.3,0.1
