u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lit,surface,lanes,ref,service,tunnel,access,bridge,junction
3696173720,1280853193,0,"[1414930802, 1414930803, 1091051221]",footway,,,False,False,8.581555735456487,"LINESTRING (-2.5906137 51.4599394, -2.5905721 51.4599496, -2.5905427 51.4599568, -2.5904984 51.4599676)",no,asphalt,,,,,,,
3696173720,9464338656,0,"[326498369, 1091051221]",footway,,,False,True,9.813006902665336,"LINESTRING (-2.5906137 51.4599394, -2.5906534 51.4599297, -2.5907457 51.4599074)",no,paving_stones,,,,,,,
644926923,1280853195,0,202755224,trunk,20 mph,St James' Barton,False,False,15.35962040617326,"LINESTRING (-2.5907039 51.4598269, -2.5906121 51.4598411, -2.5904855 51.459834)",yes,asphalt,2,A38,,,,,circular
644926923,17660738,0,202755224,trunk,20 mph,St James' Barton,False,True,19.51653265780479,"LINESTRING (-2.5907039 51.4598269, -2.5907513 51.4598148, -2.5909588 51.4597523)",yes,asphalt,2,A38,,,,,circular
644926923,5823455892,0,"[1026516206, 1414930799]",footway,,,False,False,6.510143961697775,"LINESTRING (-2.5907039 51.4598269, -2.5906808 51.4597892, -2.5906704 51.4597722)",yes,paving_stones,,,,,,,
644926923,9464338656,0,"[1414930798, 1026516206]",footway,,,False,True,9.423669985560203,"LINESTRING (-2.5907039 51.4598269, -2.5907317 51.4598726, -2.5907457 51.4599074)",yes,asphalt,,,,,,,
17660726,17660738,0,"[203035036, 37354482, 37283067, 38696932]",trunk,20 mph,St James' Barton,False,False,119.9387793782565,"LINESTRING (-2.5908112 51.4590827, -2.5909371 51.4590815, -2.5910401 51.4590883, -2.5911153 51.4591006, -2.5912229 51.4591251, -2.5913194 51.45917, -2.5913822 51.4592607, -2.5914535 51.4594061, -2.5914283 51.4594895, -2.5913738 51.4595638, -2.5912657 51.4596398, -2.5909588 51.4597523)",yes,asphalt,"['3', '2']",A38,,,,,circular
17660738,644926968,0,4019346,primary,20 mph,North Street,False,False,19.601212038118152,"LINESTRING (-2.5909588 51.4597523, -2.5909006 51.4598347, -2.5908607 51.4598757, -2.5908448 51.4599127)",yes,asphalt,2,A38,,,,,
17660738,644926923,0,202755224,trunk,20 mph,St James' Barton,False,False,19.51653265780479,"LINESTRING (-2.5909588 51.4597523, -2.5907513 51.4598148, -2.5907039 51.4598269)",yes,asphalt,2,A38,,,,,circular
17660738,17660726,0,"[37354482, 38696932, 37283067, 203035036]",trunk,20 mph,St James' Barton,False,True,119.9387793782565,"LINESTRING (-2.5909588 51.4597523, -2.5912657 51.4596398, -2.5913738 51.4595638, -2.5914283 51.4594895, -2.5914535 51.4594061, -2.5913822 51.4592607, -2.5913194 51.45917, -2.5912229 51.4591251, -2.5911153 51.4591006, -2.5910401 51.4590883, -2.5909371 51.4590815, -2.5908112 51.4590827)",yes,asphalt,"['3', '2']",A38,,,,,circular
644926968,13002072656,0,1091051222,footway,,,False,True,3.2915443963654125,"LINESTRING (-2.5908448 51.4599127, -2.5908923 51.4599133)",no,asphalt,,,,,,,
644926968,17660738,0,4019346,primary,20 mph,North Street,False,True,19.601212038118156,"LINESTRING (-2.5908448 51.4599127, -2.5908607 51.4598757, -2.5909006 51.4598347, -2.5909588 51.4597523)",yes,asphalt,2,A38,,,,,
644926968,3332266272,0,"[326498368, 108842670, 108842671]",primary,20 mph,North Street,False,False,64.5900076897189,"LINESTRING (-2.5908448 51.4599127, -2.5908444 51.4599429, -2.5908535 51.4600175, -2.5908856 51.4601139, -2.5908925 51.4601299, -2.5910267 51.4603591, -2.5910909 51.4604689)",no,asphalt,"['1', '2']",A38,,,,,
644926968,9464338656,0,"[326498369, 1091051222]",footway,,,False,False,6.902443370772216,"LINESTRING (-2.5908448 51.4599127, -2.5908003 51.4599121, -2.5907457 51.4599074)",no,asphalt,,,,,,,
13002072656,644926968,0,1091051222,footway,,,False,False,3.2915443963654125,"LINESTRING (-2.5908923 51.4599133, -2.5908448 51.4599127)",no,asphalt,,,,,,,
3332266272,364165253,0,108842670,primary,20 mph,North Street,False,False,7.82670860725016,"LINESTRING (-2.5910909 51.4604689, -2.591114 51.4605378)",no,asphalt,2,A38,,,,,
3332266272,3332266269,0,326565335,footway,,,False,True,6.940909574609109,"LINESTRING (-2.5910909 51.4604689, -2.5911841 51.460446)",yes,asphalt,,,,,,,
3332266272,644926968,0,"[326498368, 108842670, 108842671]",primary,20 mph,North Street,False,True,64.59000768971892,"LINESTRING (-2.5910909 51.4604689, -2.5910267 51.4603591, -2.5908925 51.4601299, -2.5908856 51.4601139, -2.5908535 51.4600175, -2.5908444 51.4599429, -2.5908448 51.4599127)",no,asphalt,"['1', '2']",A38,,,,,
3332266272,3332266271,0,"[1347073802, 1347073803, 326565335]",footway,,,False,False,14.677487997333657,"LINESTRING (-2.5910909 51.4604689, -2.5910421 51.4604809, -2.5909545 51.4605024, -2.5908938 51.4605173)",no,paving_stones,,,,,,,
9464338656,3696173720,0,"[326498369, 1091051221]",footway,,,False,False,9.813006902665336,"LINESTRING (-2.5907457 51.4599074, -2.5906534 51.4599297, -2.5906137 51.4599394)",no,paving_stones,,,,,,,
9464338656,644926968,0,"[326498369, 1091051222]",footway,,,False,True,6.902443370772216,"LINESTRING (-2.5907457 51.4599074, -2.5908003 51.4599121, -2.5908448 51.4599127)",no,asphalt,,,,,,,
9464338656,644926923,0,"[1026516206, 1414930798]",footway,,,False,False,9.423669985560203,"LINESTRING (-2.5907457 51.4599074, -2.5907317 51.4598726, -2.5907039 51.4598269)",yes,asphalt,,,,,,,
5823455892,3329881929,0,"[615874821, 1026516204, 1414930797, 615879525]","['steps', 'footway']",,,False,"[False, True]",145.65078830751847,"LINESTRING (-2.5906704 51.4597722, -2.5907332 51.4597604, -2.5911815 51.4596099, -2.591277 51.459535, -2.591314 51.459462, -2.5913063 51.4593449, -2.5912708 51.4592912, -2.5912277 51.4592374, -2.5911638 51.459196, -2.5910811 51.4591644, -2.5910562 51.4591956, -2.5910157 51.4591809, -2.5909736 51.4591786, -2.5909333 51.4591814, -2.5909031 51.4591876, -2.5908805 51.4592054, -2.5908687 51.459234, -2.5908593 51.4593018, -2.5907255 51.4594505)",yes,paving_stones,,,,,,,
5823455892,3329881929,1,"[615879526, 1414930804, 615874822]","['steps', 'footway']",,,False,False,42.013029443819974,"LINESTRING (-2.5906704 51.4597722, -2.5906553 51.4597361, -2.5907531 51.4597223, -2.5907665 51.4596998, -2.5907774 51.4596651, -2.590775 51.4596505, -2.5907587 51.4596282, -2.5907526 51.4596055, -2.590755 51.459565, -2.5907255 51.4594505)",yes,paving_stones,,,,,,,
5823455892,644926923,0,"[1026516206, 1414930799]",footway,,,False,True,6.510143961697775,"LINESTRING (-2.5906704 51.4597722, -2.5906808 51.4597892, -2.5907039 51.4598269)",yes,paving_stones,,,,,,,
19871255,859323119,0,692748721,residential,20 mph,Portland Square,False,True,38.47491729957173,"LINESTRING (-2.5847166 51.4606321, -2.5849499 51.4609461)",yes,asphalt,,,,,,,
19871255,859323057,0,1429271084,unclassified,20 mph,Saint Paul Street,False,False,2.784192217762617,"LINESTRING (-2.5847166 51.4606321, -2.5847023 51.4606087)",yes,asphalt,2,,,,,,
19871255,859323159,0,235296249,residential,20 mph,Portland Square,False,False,31.796707649582324,"LINESTRING (-2.5847166 51.4606321, -2.5847986 51.4606887, -2.5848709 51.4607231, -2.5849787 51.4607312, -2.5851028 51.460695)",yes,asphalt,1,,,,,,
859323119,2433778866,0,72343243,residential,20 mph,Portland Square,False,True,2.35792778300024,"LINESTRING (-2.5849499 51.4609461, -2.584964 51.4609654)",yes,asphalt,,,,,,,
859323119,19871255,0,692748721,residential,20 mph,Portland Square,False,False,38.47491729957173,"LINESTRING (-2.5849499 51.4609461, -2.5847166 51.4606321)",yes,asphalt,,,,,,,
859323119,859323159,0,72343243,residential,20 mph,Portland Square,False,False,30.486251056312724,"LINESTRING (-2.5849499 51.4609461, -2.584972 51.4608519, -2.5850424 51.4607393, -2.5851028 51.460695)",yes,asphalt,,,,,,,
859323057,364165243,0,3877718,unclassified,20 mph,Saint Paul Street,False,False,31.95221787098571,"LINESTRING (-2.5847023 51.4606087, -2.5845136 51.4603465)",yes,asphalt,2,,,,,,
859323057,262442292,0,72343225,unclassified,20 mph,Wilson Street,False,False,55.60594733285539,"LINESTRING (-2.5847023 51.4606087, -2.58397 51.4608134)",yes,asphalt,,,,,,,
859323057,19871255,0,1429271084,unclassified,20 mph,Saint Paul Street,False,True,2.784192217762617,"LINESTRING (-2.5847023 51.4606087, -2.5847166 51.4606321)",yes,asphalt,2,,,,,,
859323159,3811627140,0,72343243,residential,20 mph,Portland Square,False,False,16.314814760709186,"LINESTRING (-2.5851028 51.460695, -2.5853154 51.4606319)",yes,asphalt,,,,,,,
859323159,859323119,0,72343243,residential,20 mph,Portland Square,False,True,30.486251056312724,"LINESTRING (-2.5851028 51.460695, -2.5850424 51.4607393, -2.584972 51.4608519, -2.5849499 51.4609461)",yes,asphalt,,,,,,,
859323159,19871255,0,235296249,residential,20 mph,Portland Square,False,True,31.796707649582327,"LINESTRING (-2.5851028 51.460695, -2.5849787 51.4607312, -2.5848709 51.4607231, -2.5847986 51.4606887, -2.5847166 51.4606321)",yes,asphalt,1,,,,,,
2433778866,859323119,0,72343243,residential,20 mph,Portland Square,False,False,2.35792778300024,"LINESTRING (-2.584964 51.4609654, -2.5849499 51.4609461)",yes,asphalt,,,,,,,
2433778866,3811627143,0,72343243,residential,20 mph,Portland Square,False,True,12.38660212351134,"LINESTRING (-2.584964 51.4609654, -2.5850493 51.4610633)",yes,asphalt,,,,,,,
2433778866,2433764639,0,235295055,footway,,,False,True,55.715893471961444,"LINESTRING (-2.584964 51.4609654, -2.584224 51.4611616)",yes,asphalt,,,,,,,
364165243,262442262,0,3877718,unclassified,20 mph,Saint Paul Street,False,False,23.291741790565478,"LINESTRING (-2.5845136 51.4603465, -2.5843634 51.4601591)",yes,asphalt,2,,,,,,
364165243,859323057,0,3877718,unclassified,20 mph,Saint Paul Street,False,True,31.95221787098571,"LINESTRING (-2.5845136 51.4603465, -2.5847023 51.4606087)",yes,asphalt,2,,,,,,
364165243,2204308507,0,26230244,residential,20 mph,Norfolk Avenue,False,False,27.237631578225542,"LINESTRING (-2.5845136 51.4603465, -2.5848717 51.4602454)",yes,asphalt,,,,,,,
262442292,5435157624,0,24239207,residential,20 mph,Lemon Lane,False,True,38.735122326668126,"LINESTRING (-2.58397 51.4608134, -2.5837396 51.460496)",yes,asphalt,,,,,,,
262442292,19871274,0,72343225,unclassified,20 mph,Wilson Street,False,False,85.0388930704271,"LINESTRING (-2.58397 51.4608134, -2.5828657 51.4611473)",yes,concrete,,,,,,,
262442292,859323057,0,72343225,unclassified,20 mph,Wilson Street,False,True,55.60594733285539,"LINESTRING (-2.58397 51.4608134, -2.5847023 51.4606087)",yes,asphalt,,,,,,,
262442292,2433764639,0,"[235295043, 625159261]","['residential', 'footway']",20 mph,Lemon Lane,False,True,42.530392930060074,"LINESTRING (-2.58397 51.4608134, -2.5841618 51.4610736, -2.584224 51.4611616)",yes,concrete,,,,,,,
3811627140,859323159,0,72343243,residential,20 mph,Portland Square,False,True,16.314814760709186,"LINESTRING (-2.5853154 51.4606319, -2.5851028 51.460695)",yes,asphalt,,,,,,,
3811627140,2433778872,0,72343243,residential,20 mph,Portland Square,False,False,14.728314473316615,"LINESTRING (-2.5853154 51.4606319, -2.5854102 51.4606038, -2.5855161 51.4605919)",yes,asphalt,,,,,,,
3811627140,1968413548,0,377770966,footway,,,False,True,7.1519195554998305,"LINESTRING (-2.5853154 51.4606319, -2.5853334 51.460652, -2.5853622 51.4606892)",yes,asphalt,,,,,,,
19871260,1247839597,0,8385403,residential,20 mph,Surrey Street,False,True,22.910833236034634,"LINESTRING (-2.5860178 51.4608379, -2.5863133 51.4607454)",yes,paved,,,,,,,
19871260,859323141,0,72343243,residential,20 mph,Portland Square,False,False,15.04034389710583,"LINESTRING (-2.5860178 51.4608379, -2.5861067 51.4609613)",yes,paved,,,,,,,
19871260,2433778870,0,72343243,residential,20 mph,Portland Square,False,True,14.425744681732606,"LINESTRING (-2.5860178 51.4608379, -2.5859193 51.4607236)",yes,paved,,,,,,,
19871260,1968413560,0,186144151,footway,,,False,True,10.005188158626314,"LINESTRING (-2.5860178 51.4608379, -2.5859462 51.4608579, -2.5858885 51.4608778)",yes,paved,,,,,,,
1247839597,19871260,0,8385403,residential,20 mph,Surrey Street,False,False,22.910833236034634,"LINESTRING (-2.5863133 51.4607454, -2.5860178 51.4608379)",yes,paved,,,,,,,
1247839597,25280232,0,8385403,residential,20 mph,Surrey Street,False,True,92.77319475393196,"LINESTRING (-2.5863133 51.4607454, -2.5867742 51.4606471, -2.5875965 51.4605083)",yes,asphalt,,,,,,,
1247839597,5423487737,0,"[562592842, 562592844]",service,,,False,False,21.979885470864392,"LINESTRING (-2.5863133 51.4607454, -2.586266 51.4606859, -2.5861774 51.4605668)",yes,asphalt,,,,building_passage,,,
859323141,19871260,0,72343243,residential,20 mph,Portland Square,False,True,15.04034389710583,"LINESTRING (-2.5861067 51.4609613, -2.5860178 51.4608379)",yes,paved,,,,,,,
859323141,19871261,0,235296248,residential,20 mph,Portland Square,False,False,38.38137524319833,"LINESTRING (-2.5861067 51.4609613, -2.586359 51.4612686)",yes,paved,,,,,,,
859323141,859323188,0,72343243,residential,20 mph,Portland Square,False,False,36.12767419311018,"LINESTRING (-2.5861067 51.4609613, -2.5861206 51.4610759, -2.5860779 51.4611753, -2.5859738 51.4612605)",yes,paved,,,,,,,
2433778870,19871260,0,72343243,residential,20 mph,Portland Square,False,False,14.425744681732606,"LINESTRING (-2.5859193 51.4607236, -2.5860178 51.4608379)",yes,paved,,,,,,,
2433778870,2433778872,0,72343243,residential,20 mph,Portland Square,False,True,32.58590595255451,"LINESTRING (-2.5859193 51.4607236, -2.5857702 51.4606461, -2.5856324 51.4605958, -2.5855161 51.4605919)",yes,paved,,,,,,,
2433778870,2433778874,0,235295638,residential,20 mph,Portland Square,False,True,37.69117542003878,"LINESTRING (-2.5859193 51.4607236, -2.5857889 51.460489, -2.5857257 51.4604073)",yes,asphalt,,,,,,,
1968413560,19871260,0,186144151,footway,,,False,False,10.005188158626314,"LINESTRING (-2.5858885 51.4608778, -2.5859462 51.4608579, -2.5860178 51.4608379)",yes,paved,,,,,,,
1968413560,1968413548,0,186144152,footway,,,False,False,47.545069680819445,"LINESTRING (-2.5858885 51.4608778, -2.5858728 51.4608549, -2.5858409 51.4608136, -2.5858025 51.4607733, -2.5857655 51.4607434, -2.5857357 51.4607248, -2.5856946 51.4607072, -2.5856512 51.460692, -2.585621 51.4606843, -2.5855848 51.4606778, -2.5855402 51.4606751, -2.585502 51.4606755, -2.5854721 51.4606766, -2.5854161 51.4606818, -2.5853622 51.4606892)",yes,asphalt,,,,,,,
1968413560,1968413578,0,186144152,footway,,,False,True,49.10395660740706,"LINESTRING (-2.5858885 51.4608778, -2.5859027 51.4609011, -2.5859264 51.4609577, -2.5859402 51.4610156, -2.5859415 51.4610434, -2.5859354 51.4610758, -2.5859271 51.4611052, -2.5859117 51.4611345, -2.5858844 51.461161, -2.5858497 51.4611856, -2.5858304 51.4611972, -2.5858065 51.461208, -2.5857688 51.4612217, -2.5857264 51.4612354, -2.5856942 51.461245)",yes,paved,,,,,,,
25280232,262442627,0,4234841,unclassified,20 mph,Brunswick Square,False,False,9.843514562279045,"LINESTRING (-2.5875965 51.4605083, -2.587734 51.460486)",yes,asphalt,,,,,,,
25280232,25280229,0,4234841,unclassified,20 mph,Brunswick Square,False,True,58.53173423972486,"LINESTRING (-2.5875965 51.4605083, -2.5875574 51.4604147, -2.587415 51.4600739, -2.5873836 51.4599989)",yes,asphalt,,,,,,,
25280232,1247839597,0,8385403,residential,20 mph,Surrey Street,False,False,92.77319475393196,"LINESTRING (-2.5875965 51.4605083, -2.5867742 51.4606471, -2.5863133 51.4607454)",yes,asphalt,,,,,,,
25280232,262442297,0,24239199,footway,,,False,False,41.96152775118982,"LINESTRING (-2.5875965 51.4605083, -2.5876949 51.4603924, -2.5878976 51.460181)",yes,asphalt,,,,,,,
5423487737,1247839597,0,"[562592842, 562592844]",service,,,False,True,21.979885470864392,"LINESTRING (-2.5861774 51.4605668, -2.586266 51.4606859, -2.5863133 51.4607454)",yes,asphalt,,,,building_passage,,,
19871261,287225971,0,3878218,unclassified,20 mph,Cave Street,False,False,39.961324690828015,"LINESTRING (-2.586359 51.4612686, -2.5865958 51.4615963)",yes,paved,,,,,,,
19871261,859323141,0,235296248,residential,20 mph,Portland Square,False,True,38.38137524319833,"LINESTRING (-2.586359 51.4612686, -2.5861067 51.4609613)",yes,paved,,,,,,,
19871261,859323188,0,235296248,residential,20 mph,Portland Square,False,False,29.1656131277284,"LINESTRING (-2.586359 51.4612686, -2.5863143 51.461242, -2.5862482 51.4612246, -2.586159 51.4612177, -2.5859738 51.4612605)",yes,paved,,,,,,,
859323188,3811627145,0,72343243,residential,20 mph,Portland Square,False,False,16.812045647419897,"LINESTRING (-2.5859738 51.4612605, -2.5857532 51.4613235)",yes,asphalt,,,,,,,
859323188,859323141,0,72343243,residential,20 mph,Portland Square,False,True,36.12767419311018,"LINESTRING (-2.5859738 51.4612605, -2.5860779 51.4611753, -2.5861206 51.4610759, -2.5861067 51.4609613)",yes,paved,,,,,,,
859323188,19871261,0,235296248,residential,20 mph,Portland Square,False,True,29.165613127728395,"LINESTRING (-2.5859738 51.4612605, -2.586159 51.4612177, -2.5862482 51.4612246, -2.5863143 51.461242, -2.586359 51.4612686)",yes,paved,,,,,,,
2433778872,2433778870,0,72343243,residential,20 mph,Portland Square,False,False,32.58590595255451,"LINESTRING (-2.5855161 51.4605919, -2.5856324 51.4605958, -2.5857702 51.4606461, -2.5859193 51.4607236)",yes,paved,,,,,,,
2433778872,3811627140,0,72343243,residential,20 mph,Portland Square,False,True,14.728314473316615,"LINESTRING (-2.5855161 51.4605919, -2.5854102 51.4606038, -2.5853154 51.4606319)",yes,asphalt,,,,,,,
2433778872,2433778874,0,235295638,residential,20 mph,Portland Square,False,False,28.901482612172735,"LINESTRING (-2.5855161 51.4605919, -2.5856206 51.4605596, -2.5856997 51.4605341, -2.5857246 51.4605115, -2.5857286 51.460484, -2.5857257 51.4604073)",yes,asphalt,,,,,,,
2433778874,25280231,0,4234843,unclassified,20 mph,Pritchard Street,False,True,5.062507557395503,"LINESTRING (-2.5857257 51.4604073, -2.5856936 51.4603664)",yes,asphalt,,,,,,,
2433778874,2433778870,0,235295638,residential,20 mph,Portland Square,False,False,37.69117542003878,"LINESTRING (-2.5857257 51.4604073, -2.5857889 51.460489, -2.5859193 51.4607236)",yes,asphalt,,,,,,,
2433778874,2433778872,0,235295638,residential,20 mph,Portland Square,False,True,28.901482612172735,"LINESTRING (-2.5857257 51.4604073, -2.5857286 51.460484, -2.5857246 51.4605115, -2.5856997 51.4605341, -2.5856206 51.4605596, -2.5855161 51.4605919)",yes,asphalt,,,,,,,
1968413548,1968413567,0,186144152,footway,,,False,False,43.76057076789402,"LINESTRING (-2.5853622 51.4606892, -2.5853095 51.4607043, -2.5852804 51.4607152, -2.5852522 51.4607281, -2.5852257 51.4607444, -2.5852093 51.4607595, -2.5851956 51.4607739, -2.5851828 51.4607971, -2.5851727 51.4608213, -2.5851647 51.4608476, -2.5851609 51.4608741, -2.5851597 51.4609141, -2.5851648 51.4609557, -2.5851771 51.4609912, -2.5851946 51.4610248)",yes,asphalt,,,,,,,
1968413548,1968413560,0,186144152,footway,,,False,True,47.54506968081945,"LINESTRING (-2.5853622 51.4606892, -2.5854161 51.4606818, -2.5854721 51.4606766, -2.585502 51.4606755, -2.5855402 51.4606751, -2.5855848 51.4606778, -2.585621 51.4606843, -2.5856512 51.460692, -2.5856946 51.4607072, -2.5857357 51.4607248, -2.5857655 51.4607434, -2.5858025 51.4607733, -2.5858409 51.4608136, -2.5858728 51.4608549, -2.5858885 51.4608778)",yes,asphalt,,,,,,,
1968413548,3811627140,0,377770966,footway,,,False,False,7.1519195554998305,"LINESTRING (-2.5853622 51.4606892, -2.5853334 51.460652, -2.5853154 51.4606319)",yes,asphalt,,,,,,,
1968413578,1968413560,0,186144152,footway,,,False,False,49.10395660740706,"LINESTRING (-2.5856942 51.461245, -2.5857264 51.4612354, -2.5857688 51.4612217, -2.5858065 51.461208, -2.5858304 51.4611972, -2.5858497 51.4611856, -2.5858844 51.461161, -2.5859117 51.4611345, -2.5859271 51.4611052, -2.5859354 51.4610758, -2.5859415 51.4610434, -2.5859402 51.4610156, -2.5859264 51.4609577, -2.5859027 51.4609011, -2.5858885 51.4608778)",yes,paved,,,,,,,
1968413578,1968413567,0,186144152,footway,,,False,True,47.341934910038894,"LINESTRING (-2.5856942 51.461245, -2.5856495 51.4612531, -2.5856047 51.4612558, -2.5855591 51.4612554, -2.5855116 51.4612512, -2.5854868 51.4612466, -2.5854659 51.4612406, -2.585442 51.4612308, -2.5854181 51.4612198, -2.5853372 51.461176, -2.5852854 51.461138, -2.5852438 51.4610974, -2.5851946 51.4610248)",yes,paved,,,,,,,
